ratings,rev_head,revs
5.0,I love this computer,"I bought this for college to do my homework and also pay my bills. It is very easy to use the set up was awesome. That said if you're not a computer savvy no worries  as soon as you turn it on Cortana the computers  assistant walks you through everything that you need to do. She let you set up your Internet, link the computer to your phone, etc. I have had no issues with it since I bought it I would highly recommend it. Are used to have a Dell and this is so much easier to use and the price is so much better. I will definitely buy from them again."
1.0,Graphics are going to be a major problem!,I researched and watched for 4 months before I bought this laptop. It was great at first. I've now had it for a month and the colors on the fonts start shaking and turning colors. Im an online student so when I'm on discusion boards the letters turn from black to purple to blue. And icons fade in and out. Its still usable but I can see there being big problems with the graphics in the future. I bought the warranty but cant send it off because I cant be without it. What a bummer!!!!!!!! I wish I would have not gotten this one :(
1.0,Horrible Laptop Experience,Laptop review
2.0,Bought this as I wait for a liver transplant to simply enjoy and write on--FAIL!,"Since being diagnosed with end stage liver disease (Stage 4, no stage five, only death without a transplant). My prognosis wasn't great at first, so I figured this laptop might outlive me. Well...I'm doing better, laptop not so much!"
2.0,Sticky and Non-Functioning Keys in a Respected Brand,"I returned it. Very  difficult to just depress the keys, frequently I'd press but nothing would appear. Trouble in adjusting the contrast, trouble in getting things plugged in, ports didn't seem quite the right size. Good weight and size but using it was troublesome. Coming with no instructions, one had to be psychic as to how to do certain basic function. I appreciate that a text book on how to use a computer isn't to be expected but some information should be included. The sad thing for me is that I've had several Lenovos and was very pleased. Perhaps I got a poorly made model but....I could not escape the fact that some of what I've mentioned may be the reason it was so deeply discounted."
5.0,Excellent price! Fast!,"This laptop is excellent. Works fast. I unloaded some ""bloatware"" that it came with, which also increased download speed. It does not have a touch screen, so I had to give 1 star has it is asked on star rating review. I won't know how it works for gaming because I don't do that. My son does, he said it's ""average"", based on the specs, so I gave it three stars."
4.0,I Actually Like This Laptop,"Pros: Nice size, clear screen, quick on start up, very functional and easy to use. It's also very lightweight, so it's easy to carry around. I love the fact that it can extend and be flat. The keyboard is a nice size and the pads clicks on touch and not stiff or hard. It also has a lot of space and memory."
1.0,Keyboard not working.,Keyboard was not working at all. Already asked for a refund. Battery life is absolute crap. Very disappointed. I was expecting happinnes and got spat in the face. All shipping cost won't be refunded. Thank you for absolutely nothing.
4.0,Great laptop for the price,"After reading a lot of the reviews on here,I was unsure about laptop. Guess I got a good one. I took off the virus software that it came with and it is very fast. I'm using it mainly to store movies,and the 1 tb drive is nice. Only con would be that display is not that bright, although I would say at the brightest setting is probably where it should be. Also audio is pretty decent. Coming from Windows 7 ,it will take a few days to learn Windows 10. Nice and thin, light, surprised it has a DVD player in it. I'm happy, fast shipping and good seller."
1.0,... amazeing until I found out the battery life is horrible and not,Planning on returning it was amazeing until I found out the battery life is horrible and not removable
3.0,unnecessary cord tangle,"This replaced a 10 year old Lenovo.  If one does not have a smart phone, the opening page can be daunting.  The surprise of a ""talk through"" setup (with some annoying verbal tics) was a little confusing at times.  No Microsoft Word is a big detraction although a free version can be loaded.  Fortunately someone else took care of a data transfer and managed to replicate the screen to what I had been used to for a decade."
4.0,"give and take, but a great price for what it is","I loved how fast it was. Played Heroes of the Storm with graphics up full and wasn't any lag. Webpages load quickly. The only problem I found was that maybe because of the low resolution screen (it's kinda ugly compared to some other screens) chrome seems to have serious issues displaying text and complicated graphics properly. I returned my first lenovo thinking it was the computer, but when my second one did it too, I figured out it was the combo of the lenovo screen and the chrome browser. So I'll be using chrome a lot less I guess. Only thing I really didn't like about this was how quickly the battery drained. But I guess, it's got a lot of power going to that processor so you can't have it all. Just bring your charger cord. :)"
1.0,Good performance but received inoperative,Set up was easy but the laptop would not read my external hard drive units. Called Lenovo and they said that since the USB port was working they'd offer no assistance whatsoever to resolve the problem. They told me to call Seagate to have them properly configure the laptop. I sent it back to Amazon as defective. Lenovo is a **** company when you call them. I had a unit several years ago and had to send it in for repair seven times about the same issue and now their technical support offers no support for a new device:
5.0,A truly great deal!,"Great computer.  Fast, sturdy with a beautiful display."
3.0,Three Stars,"It's definitely not winning any races, but it functions. You get what you pay for."
1.0,DO NOT BUY!,"This laptop is horrible! I bought this for my mom to use at work. After using it for less then 90 days the sound system completely crashed. I don’t know why it started sounded robotic/static like and we can’t understand what any audio is saying. She barely uses it for YouTube videos and takes very good care of it. Keeps it in a case, on the table, never dropped. Makes sure it’s elevated so it doesn’t over heat. So no reason it should break down this fast. The return window has closed and now we aren’t sure what to do! Pretty convenient that it started acting up right after the return window shut. We paid pretty good money for this laptop, which fell apart in 2 months! Very unhappy and would like to return it for a refund!"
5.0,This is a really nice computer,"It has way more than I will ever need because all I do is check my email and Facebook, but it is crazy fast.  I finally decided to buy a new one when it took me three days to create a Craigslist post with my old computer.  I am really happy with this.  My only complaint is that the mouse keypad is a little big.  I don't really have anywhere to rest my hand when I use it because it's so large.  Otherwise I really do love it."
1.0,Not Friendly to CD Based Games/Okay for office work/Overpriced,"Unless you only want  run Microsoft office/google docs and other related actions, looks somewhere else for a computer. I bought this because it is semi budget friendly and, based on the specifications, I thought it could handle some old school games I enjoyed back in the day. However, this is not the case, it runs very few games. At first I thought my games were damaged or bad, but then I installed the fifth games with the same crashes and decided this computer is not meant for games, even old ones that run fine on older laptops or desktops. The games I've tried that have NOT worked include but are not limited to:"
1.0,DO NOT BUY!! EQUIVALENT TO SCRAP METAL!,"apps crash on a regular basis, apps and screen freeze and only way to fix is to restart. system ridiculously slow. HORRIBLE PRODUCT.  product return for refund was denied due to one day past return eligibility. DO NOT BUY!! EQUIVALENT TO SCRAP METAL!"
4.0,Works good,"It has been working fine for what I needed it for, school work and editing photos, it can sometimes lag when working on photos but usually it only a minute or less nothing I can't work with. It's not touch screen, and now I do wish the keyboard was backlit but not a huge deal breaker. The keyboard work great and feels nice. The screen is fine but I find myself readjusting it to get the right angle I want when I move around (sitting on the couch). Oh the battery life needs improvement. I get about 3 & 1/2 hrs out of it before having to plug it in.  so if you plan to be out somewhere with no power be quick, or at least watch you battery life so u don't lose anything."
1.0,Terrible laptop!,I bought this laptop as a backup and had it  for less than a month and used it maybe twice. I noticed that it was very slow and it froze up  while I was in the middle of a very important cohort class. I can't tell you how frustrated I was! Needless to say I returned it and glad I was able to get a full refund. Never again will I buy that brand. You get what you pay for and that's for sure. It's not worth it just to save a couple of bucks. For now on I will stick with what I know. I would give it zero stars if I could.
1.0,"Poorly made, delicate.","First off, let me state that the seller took the return and provided a refund without a hassle (good). This laptop started to come apart the first day out of the box. It started to come apart at the seems (the cover/border to the screen kept separating and had to be snapped back together. Then the hinge cover came off and one of the corners cracked and peeled up before snapping off."
2.0,Find something better,"Very unimpressed with this computer. For starters, I'm lucky if I can get 2 hours without plugging it into the outlet. Even worse, the startup for anything takes ages. I have to wait at lease 15 minutes after I open up my computer before I can run anything. Sometimes, the computer will get stuck at the startup screen and I have to wait for the darn thing to restart. Only reason I'm giving this an extra star is that once it does finally start working, it runs very smoothly. So if you're crunched for money and need a quick fix, this is your buy. If you want quality, start shopping elsewhere."
5.0,Simple and Quick,I love this laptop so far. The start up process was very simple and relatively quick. I was able to download all of my games in a quick amount of time too. So far so good!
4.0,Good laptop for the price.,This was a very affordable laptop. I like the gray body with a darker gray keyboard. That makes it easier to see the keyboard. It's a real nice size. Light weight. Over all a real nice laptop. Issues: Battery life sucks. And the screen resolution is not the best. It seems very soft. I wish it had a more vivid setting. I have looked but do not see that as an option. Not a bad computer but not top of the line. Of course the price was amazing. I would recommend this product to friends but warn them of the issues.
5.0,Great for school and home use,I love my laptop but the battery life is the worst I’ve ever had on a laptop. If you can leave it plugged in most of the time your working it will be ok. I even had to buy a an ac adapter car charger to keep it plugged in in the car between classes at school. I haven’t used it much for gaming but I imagine it works fine. It’s still loading and working pretty fast and you can’t beat the storage for the price. Overall I’m happy with it for what i use it for. If your main priority is a long lasting battery this isn’t for you.
2.0,Dissatisfied," I’m honestly disappointed. I was nothing short of ecstatic to get a laptop, only to be terribly let down. It’s super slow, please keep in mind I have the best internet Verizon has to offer. Also, nothing else in my house is slow. I want to do something as simple as import photos from my phone, doesn’t work. It says that nothing is connected when my phone most definitely is. Can’t even login to messenger because it continues to say I was putting in the wrong code when I wasn’t. Now it won’t even send me a new code at all. I can’t even login to my email. The battery is 3/4 dead and I’ve done nothing because I keep receiving errors."
5.0,don't buy refurbished unless you trust the seller,"this laptop is crap.  mainly because whoever worked on it didn't do their job and sometimes it has a mind of it's own and settings are different from one day to the next.  a piece fell off the hinged area and can't be fixed because part is missing to snap it back on.  I'm not real tech savvy but I know crappy products when I see this.  And because it started messing up after the 30 day, I didn't get a refund nor any kind of compensation."
2.0,"Incredibly short battery life, washed out screen, and a day 1 minor crash.","My experiences in the brief time I've had this laptop so far have been quite negative. A crash on day one is never a good thing, but we'll see if that establishes a pattern. Less forgivable and more continual offenses include a screen with bizarrely washed out seeming colors, unpleasant speakers, the only USB port being on the left side of the computer (sorry, right handed usb mouse users), and, most ridiculously of all, a battery life which seems to drain faster than the time it takes to charge."
5.0,"Lenovo dependability, and function.","Received my new Lenovo Ideapad yesterday, so very new, and Windows 10 + Internet connectivity works very well. Amateur ""HAM"" Radio is my hobby, and have been using my Lenovo Desktop in my Radio Station since 2007 with no hiccups. After so many years of satisfaction, I felt only Lenovo would I buy when I purchased this Laptop. I have my Lenovo Desktop hooked up to my Radio via the Serial Port, and all works extremely well. I can operate all functions of my Radio Station via the Desktop easily, and can Transmit & Receive very many types of Digital Communications, and Television around the World and into Outer Space to the International ""Space"" station at will, as well as assist digital Military Communications . Thank You Lenovo for all the great years. Wishing all of Lenovo employee's the very best.  ""73"" de David Walton - ARS - W7CAR Rainier, Oregon"
1.0,MONEY HUNGRY CUSTOMER “ SUPPORT”,"Bough5 it on recommendation of someone, but discovered that in 2 months time, I had speed issues and more and Called customer service of Lenovo , I was amazed that the rep. Told me I had to first pay for any servic3 related issues."
5.0,This is a very nice computer,"My husband is not techy at all and we wanted something simple for him to surf and place some orders.  He does not need an office suite or gaming.  It is a very nice computer that serves his needs very well.  He has not had any problem using it and is on it a LOT!  For us, it was perfect.  Thank you! Great price for a great value."
4.0,It's a Good Buy,"The laptop works well, I have no complaints. It's gets the job done for simple everyday tasks as there is not much I use it to do. I love how sleek and thin it is. If you're big on aesthetics then you'll love the look. The only  draw back with this PC is the battery life which lasts about 3 hrs before needing to be charged. Otherwise it's pretty okay."
2.0,Still having issues isn’t there a manufacturer warranty?,"I received this on Sunday.  I have super wifi connect at home and this laptop is extremely slow, i'm having issues when trying to download any app, it won't let me do anything unless I accept permissions, when I click no, it doesn't download.... so I can't download anything because I don't want to grant the permissions for apps to go into my private computer.  Am I doing something wrong?  It's been years since I've had a laptop and I don't remember it being this hard to figure out."
5.0,Nice laptop; great price for the specs!,"Great price for a nice laptop. Bought this for my daughter's senior year of college and she's very happy. Checked this price against other big box stores, and this was a better deal all the way around."
3.0,"Very good laptop, fits my needs perfectly, however too many quirks to put up with.","Like: light weight, clear screen, easy to use"
1.0,Some of the keys are not functioning with the correct symbols.,I like this system because it in not too heavy to carry around.
2.0,Slowest computer I've ever owned,"After owning nothing but Dell laptops all my life, I figured I would give Lenovo a try. Big mistake. The laptop functions, but it is so mind-numbingly slow that I find myself dreading when I have to use it. The fan runs constantly, making it sound like the laptop is about to lift off into space, and the computer frequently acts as though it is utilizing all of the power at its disposal, even when I'm simply using Word or surfing online. I really cannot impart how frustratingly slow this computer is. Just awful."
2.0,Not worth it. Terribly slow,Wanted to use for just a basic online banking and looking at internet and photos. It had a hard time loading Office 365 and even though there is little in the start up it takes minutes to actually be ready for use. I was disappointed because the features seemed more than minimal to handle what we wanted to do with it. Amazon gives a short window of support and return so not sure what we are going to do.
5.0,This computer is good for under $400,"I bought this with Spring Ocean. I gotta say this was my first ever online computer/laptop order and let me tell you its pretty good. 8G is enough to do most daily activities, I use NVIDIA GeForce Now to play much higher end games like Destiny 2, R6 and what not. I should say this computer can handle fornite in medium settings and semi-high settings for CSGO without GeForce Now. the only cons are the battery and the brightness of the screen. But if that is not something you care for this computer if you're on a budget. If you have 500 dollars, go buy the ASUS Vivobook as that has a more powerful CPU. anyways solid computer if on a budget."
2.0,Freezes,"I researched forever and thought this computer would be best for me based on what I wanted to do: edit Word documents, run Google Chrome, and track my work time through a time tracker app. So far, it has frozen twice. During these times, I was editing documents, tracking time, and listening to music on Youtube. I've not been to any suspicious sites or opened any sketchy documents. There is no virus; this is a problem with the computer. It should be able to handle those three things. Instead, it freezes and makes a terrible racket. I'm left with the nuclear option of the force restart each time, which wastes my time and jeopardizes my work."
1.0,Grey screen,"After having this for about three months it is now randomly coming up on a grey screen when powered on. I went on Youtube and looked for a fix, well there was one. Now it is crashing and going to that grey screen when in use not just when started, not very productive when my daughter loses all the homework shes been working on. Before you buy look up Leveno grey screen wish I had. I guess if you intend to buy buy the extended warranty, good thing I did."
5.0,Great buy. I wouldn't have changed a thing,Great buy. I wouldn't have changed a thing. Easy for me to do my work on but not really for heavy gaming. I downloaded The Sims 4 but haven't played it. My kids have played Roblox and Minecraft on it along with Fortnite so I think it can handle online gaming pretty good. No complaints so far
3.0,it’s not terrible. Slow and the battery dies quickly,"For the price, it’s not terrible. Slow and the battery dies quickly. I’ve had it for less than a month and the mouse pad doesn’t work. I’ve been using a USB mouse and it’s been fine. It’s durable, and that what I was looking for but I would suggest spending a little more money on something that doesn’t break 3 weeks in."
1.0,Terrible Battery Life,"Over all, the machine is on par for its price range. Not top notch quality -- it feels a little flimsy, but for the most part, you get what you pay for, and that quality is expected. What you don't get, any price aside, is a usable battery life. 2 hours,...maybe? If your lucky. 45 minutes into a full charge and my laptop magically turns into a $300 paperweight. Its a good laptop but being tethered to the wall is kind of counter productive. 3 months in since I bought mine and I'm throwing it away and buying something with a reasonable battery life. Don't waste your money like I did. It would have been a good laptop, but the ""battery,"" if you can call it that, ruins it."
2.0,Look elsewhere,This device is so slow in reacting to simple commands and it sets the standard for turtles.  Even simple commands (mouse clicks) send it into a stuttering mess.  And trying to download anything becomes a nightmare in patience.  Not worth the cost unless you are desperate for a cheap laptop and I’m sure you can find a better device elsewhere.
4.0,Dependable machines,"About my 3rd Lenovo.  My last one I didn't buy enough capacity although it's still working fine; the one previous to that I spilled liquid on (oops), although I bought a keyboard and it still works.  This is a brand I look for that I feel I can trust."
1.0,Anyone want give review about product..Pls use atleast one month and review the product,Guys ..
2.0,Freezes after 1-2 hours without fail,"No touchscreen. Freezes after 1-2 hrs. Pretty much useless. I thought I was getting a deal but nope. Won’t play any games cause the graphics and ram are not good enough. So it’s only good for surfing the web, Watching YouTube, typing etc. I’d send it back but it’s too much trouble to reset it so none of my info would be on there, so I’m out $345..."
1.0,Very disappointed in this buy,The USB ports do not work. Very disappointed in this buy. I won't be recommending LENOVO again. I have bought several Lenovo laptops over the last two years. There is a issue with the USB ports
1.0,not that great,when using the laptop the fan runs extremely loud and its pretty slow
3.0,Very basic laptop,I got what I paid for in terms of price. I got this specifically for work and mostly for Excel. The laptop was very slow to start up. It was also slow on loading web sites that have lots of graphics. The battery life was 2 hrs top! My last complaint is that the screen quality is poor. The keyboard was great. It’s nice having the extra 10 key on there if you work with numbers. It was lightweight and easy to set up. I ended up giving it away and ordering something else.
1.0,Don't buy... EVER!,"I had this computer for 3 months, the screen started changing funky colors, the barttery life didn't last long, it just was not what I expected a computer that was almost $400 to be. About 6 months in having it, while typing papers for college, or just googling things text would turn pink or blue (I've never had this happen before on any other computer or device). I would just save your money and never buy this product. Since then I've been using my aunt's computer that is 4-5 years old and it still works better...."
4.0,Too early to be complemental/critical,This computer was bought as a replacement one for my wife. It was only received a week today so I am astill setting it up for my wife...I would not trust her to make any comments. My initial comments are the lack of indicator lights at the front/top to show what the HD is doing. One cannot be expected to keep turning around the laotop to see if the lights are on.  But most of all is the very close placement of the USB inlets. I have great difficulty in detaching a USB which is sooo close the next one.
1.0,Save your money,"What a disappointment to say the least.  I had a Dell for YEARS.  I finally broke down and purchased this glorious POS.  Since the quality and functionality are so sour, I haven't used it much, nor downloaded anything on to here.  With that being said, the hard drive crashed within 3 months.  It was out of the warranty provided by Amazon so I had to deal with Lenovo directly- and wow.  I had to send it to them, where they had it for almost 3 weeks.  It's slow AF.  The sound and video quality are a joke.  Like dead ass, they shouldn't even have a camera or speakers on here.  Ok i guess that's all.  And again, save your money."
3.0,"3 months in, screen is glitching","Purchased this laptop in June, it arrived on the 30th. I had no complaints until about a week ago when my screen started behaving oddly. So far it's nothing major - just flashes of green for a brief second or two across the middle of the screen, or the text in the top of the screen is oddly colored until I scroll over it. However, it's concerning that this is happening after only 3 months, and that the return and support windows closed after 2 months. I'm still giving it 3 stars because so far it still works."
1.0,Run the other way,Where do I even begin?  Bizarre screen settings that require deep Google searches to resolve.  Bluetooth mouse dies if you use the adjacent USB port to connect with anything.  Kindergarten level keyboard.  Soooooo slooooooow.  You get what you pay for on this one.  I may light this one on fire once I get a replacement.
5.0,Great quality for price (8GB),"No dislikes. Easy setup. Great quality for the price. This is a school laptop for our 9 year old.  For the price, the product is great and fast enough to handle multiple applications. Obviously not comparable to a $1,000 laptop. However great for school work, video streaming, programming  and browsing the web. Our child and us are very hapoy with the product. This is our 3rd Lenovo Laptop addition. All products have been very reliable over the years."
3.0,Acceptable... good word for it,After cleaning out windows 10 it's a decent pc good for decade old pc games and video and audio production multicore processor has a joke of a GPU (just forget the idea of gpu) this is more for creating stuff rather than playing it excellent multitasking if you run it bare bones
1.0,Useless,"I bought this laptop in July for a simple at home computer. We use it a few times a week to pay bills and miscellaneous things.... for the last week or so I haven't even been able to open any browser, whether it be internet, windows, folders, etc. In order to shut it down I have to do ctrl+alt+del. I bought the insurance with it but it only covers accidental things. If Lenovo or Amazon has any suggestions... I'd really appreciate it. As of now, this laptop is completely useless."
1.0,5 months old and the screen is going...,"I bought this computer on June 23rd, 2018. It sucks. I'm lucky to get 2 hours of use just browsing the internet and doing basic photo editing on the battery. The screen is glitching and already going out. Use if for basic gaming, nothing online or anything, and I'm lucky to get an hours play time. The Enter button on my keypad only works when you hit it just right.  My 4 year old $100 computer is currently working better and lasting longer than this one."
3.0,Processor speed,Received this on Wednesday and now says battery plugged int not charging updated bios same issue. Other wise ok computer
1.0,Do NOT buy,"This is the worst computer I have ever owned. I purchased the Lenovo Ideapd 15.6” in the fall and only use it for school. The amount of time it takes to boot is absolutely absurd for a computer less than a year old. I do not have pictures or other files saved on the drive that could explain the slow processing speed. I had to take the computer to a repair shop because it was impossible to use, and simple tasks would take 3x as long to complete due to the delay. It was recommended that I replace the hard drive. I am now using my 8 year old computer because it works faster than this piece of junk. Do NOT waste your money."
5.0,Great laptop for the price,I needed a laptop with more memory to run my crafting programs.  This is just perfect.  The programs run great with no lag time.  Very happy with this laptop although not a fan of Windows 10.
5.0,Five Stars,Works great and looks great. Best bang for your buck laptop currently on the market.
4.0,"I do like it, just now that I had time to ...","I am writing my post from this pc.  I do like it,  just now that I had time to use it in preparing for my exams, the following was observed:-"
5.0,Ease of Use,Everything works well and sounds crystal clear. Came undamaged and in a plain brown box. I expect to get many years of service from this laptop. It prints very well. Full color prints. Great for my recipe collection. I set up email and it was easy to do.
1.0,"Slow, slow, slow!","I replaced a 5 year old cheap laptop that was glitchy, refused to upgrade to windows 10, and finally got stuck in a never ending boot cycle.  I had a very low bar and I still think this laptop sucks.  I've had it about 4 months and I've used it minimally because it's infuriating.  It can barely handle running a single browser window.  I've barely added anything additional to it (seriously like Office, iTunes, and Dropbox).  There's no excuse for this ridiculously bad performance."
3.0,"otherwise its annoying to, use with the touch pad","For the average person who cares not for little windows 10 limits its ok, otherwise its annoying to,use with the touch pad, its just,not smooth to touch and rather glitchy as well as constant ads from lenova popping up just left a bad taste in my mouth.."
5.0,So far so good,"Great laptop if you're on a budget, tons of space, good screen quality, good speed. This is perfect for for browsing, editing docs, even streaming video. The only drawback I've encountered is the battery life is awful. You're looking at 3-4 hours when unplugged. Doesn't really have an effect on me but if you're on the go you may want to look at something else. But if you're looking for something for home use, this is an excellent choice."
