ratings,rev_head,revs
3.0,NOT Windows in S mode and other gripes,"Although advertised as shipping with Windows 10 in S mode, the computer I received is running a full version of Windows 10 Home, 64 bit.  One point off for false advertising.  The letters on the keys are only decals, so those will begin flaking off at some point.  However, there is automatic rotate when switching from landscape to portrait.  Those two cancel out, so no loss of star there.  However, I am taking off a star for the huge black bezel around the screen.  Such a waste of space."
5.0,great computer for a young student!,"I was debating between buying this or a chrome book, and I'm so happy I went with this. This was a gift for my son and its been working out perfectly for him.  Video streaming quality is excellent which is what we needed.  Great little laptop for any student."
4.0,Great and would've been 5 stars if the power on/off button was on the keyboard,great laptop for the price. very fast but having the on/off button on the right side of the laptop is a PAIN! I'm always turning off the screen when I pick up! please redesign and have the button on the keyboard like the older models.
5.0,Great laptop,"My 12 year old uses this for school work and playing games with her friends online.  It works great for her, is a great price, and seems very durable and user friendly!"
5.0,Awesome!!,"Love the quickness, Cortona, comes with a year of 365 office, like it's a windows based tablet, light and very happy with purchase. Little more than I wanted to pay, but well worth it. : )"
5.0,"Small, fast, lightweight and great picture quality.","Small, fast, lightweight and great picture quality.  Excellent value and quality laptop."
5.0,Great Price and does just what I need,Cant beat this deal! I bought 17 of them for business use for under 5k. Very happy with my purchase
5.0,Just as described.,Great purchase. Bought it for my wife as a replacement and she is well pleased.
5.0,Gift,This was a great gift for my grandkid
1.0,keyboard simply don't work!,keyboard simply don't work!
2.0,Really pissed with this purchase!!,"Laptop looks and works okay but only after a month of slight usage,  it won't charge.  Charger plugged in but not charging. Unfortunate it's just 2 days after the return window."
3.0,Laptop worries me.,Portable laptop but my concern is am begining to notice a black line on the screen of the laptop. It goes off and comes back when I type and all.
5.0,so far so good,excellent product so far.
5.0,Best in class for the price,Other than the screen everything is top notch. screen is like TN panels from 5 years back
5.0,Batery life,The best option for the price.
5.0,"Nice 11"" laptop",Nice laptop for the price. Lightweight.
5.0,💕 our Lenovo laptop!,Very happy with our Lenovo laptop
5.0,Great product,This product is very good but I can't find screen protector or it's pen
5.0,Good buy,Affordable and efficient
