ratings,rev_head,revs
1.0,Battery Problems,"My Acer Aspire e 15  worked great for a day, and then shut off by itself.  Called tech support and they had me reset the computer by pushing paper clip in pinhole in back of computer...That seemed to correct problem, but problem returned next day and the battery would only charge up to 1% with charger plugged in . I had to keep charger plugged in to use a new computer...Acer I think you have a track record with battery problems with this computer.. Please note I contacted Amazon for a refund and I returned the defective computer for a quick refund---thank you Amazon....."
5.0,Great Laptop Value,"I bought this mostly for my wife to use (net surfing, email), but wanted a machine with enough power to run CAD and GIS software.  This laptop fills the bill."
1.0,Keyboard stopped working; warranty doesn't include return postage,"Purchased this laptop in January 2018.  By June 2018, the keyboard stopped working, and I had to do an unplug and reboot.  That solved the problem for a few weeks, then both CTRL keys stopped working.  No reboot resolved it, and within a couple weeks, the keyboard once again stopped working and the unplug reboot did nothing.  I called tech support, and they guided me through a battery reset, which got the keyboard working but not the CTRL keys.  They have offered to replace the keyboard (which is covered by the warranty for which they have the wrong purchase date), but they will not cover postage for the submission for repairs.  So my cost for the computer has gone up, and I have a faulty computer that has already required a major part replacement.  I will NEVER purchase an ACER computer again, and lesson learned on purchasing such items through Amazon, without the ability to return it to a store and avoid having to pay more money for a problem that I did not cause."
1.0,Just got it today. Powered it on and did ...,Just got it today. Powered it on and did all the updates. Powered it down and back up a few time to check boot times and now ibhave huge black lines running down the screen.
1.0,purchased this new and with high expectations. We have ...,purchased this new and with high expectations. We have been using it for about a month. While the computer starts up and runs quickly we are experiencing frequent crashes. While browsing or completing basic tasks the screen goes black and the only solution is to hold the power button down until it turns off. The is very frustrating and disappointing! I have only installed Microsoft office and the driver for my printer so this should not be happening after 1 month!
1.0,Unreliable,"Display driver fails 3X a day.  Loses Wifi connection every hour. Sometimes won't boot.  I bought two of them, installed all BIOS and driver updates. They are simply unreliable, poorly made laptops."
4.0,This laptop has great hardware for its price!!!,This laptop has an amazing price for the hardware it offers. Some laptops have sold for more than twice the price of this laptop with similar hardware.
1.0,Ongoing hardware issues,"Update 2/4/2019: I had to ship this unit back to Acer for repair in 2018 because the screen appeared to stop functioning after upgrading Windows 10 Pro to version 1803. Online research showed quite a few people having same type issues. When I got the unit back it had a nasty scratch on the lid, but did function. Now the same thing has happened again ... screen goes black. For the first repair the Acer (no charge) invoice indicated they replaced the mainboard. I am a technically savvy person, been in IT for 20 years as a programmer and database administrator.  There appears to some issue with this particular design that causes this issue to reappear. This latest time happened after the unit remained plugged in for several hours. The battery was fully charged at some point during being plugged in. Power saving option was set to let the screen go blank after an hour, but not to go to sleep for 5 hours. The unit was not in sleep mode but screen was blank and would not respond.  Took multiple resets from pinhole in bottom of unit and taking off of electrical power to get the screen back up.  Needless to say, hard resets to windows platforms are not good. This model has some issue with AC power, and sleep mode. I have hibernation turned off, always do after bad experiences in any laptop I've owned. The only plus I've found in this unit is it does have a long battery life."
1.0,UPDATED Don’t buy this computer!! AGAIN!!,I’m a pretty patient person and don’t post negative reviews without trying to resolve the problem. This computer has been a very big problem that I haven’t yet satisfactorily solved. About one week after purchase the computer would not start. Acer  customer service is terrible. After an hour on the phone we got the computer to start. I should have returned it immediately. A couple weeks later it did the same thing. The rep had me poke a paper clip in a little hole and then it started up. Worked for a few days. Another frustrating customer service call. The rep had a heavy accent and spoke so fast I couldn’t understand him. Asked him to slow down. He didn’t. He got annoyed because I had to ask him to repeat himself. This time we had to poke a paper clip in a little hole and then do a factory reset. Working again. For about a week. Now it is out for repair. We’ll see what the future holds.
4.0,"Solid PC, better keyboard, but a little noisy",I bought an Acer Aspire E 15 two years ago.
2.0,Nice machine but latest model has hardware color display issue.,"This is specifically for the E5-576G-5762.  I had previously bought two 575G's and by and large liked them price to performance wise, but they where updated to the 576G model and they have a serious flaw.  The color is off.  Now keep in mind that I tried color calibration, updating both the intel and nvidia drivers with what acer has on their site as well as the latest from the intel and nvidia site.  Not just a little bit too.  I spend hours on these things and I am someone who has 28 years in tech roles with an MCSE.  In addition I had returned the first one and bought another and it had the exact same issue and tried to remediate again.  I am sure at this is an issue across the model at this point.  To be more specific on the issue the most noticable thing is that reds appear orange.  So for example the youtube symbol seems orange.  It more clear when using a test image like http://krazyblog.net/wp-content/uploads/2014/12/6291.png .  This is not an issue with the previous model.  Both my 575G's the colors on that chart show right but on the 576G's the red is orange, when the blocks should become purple they stay blue and the other colors are noticeably off.  This is made all the more of a shame given the newer model has blacker blacks and better contrast, but that is no good if the color is incorrect.  Again I have tried modifications to contrast, hue, saturation.  I have tried other color profiles.  Its a hardware issue.  Now given that without the issue they are a nice laptop.  Good performance for the price and my intention as the support for my family was to have everyone on these with a spare to deal with ones that break down.  Alas this new model is a non starter.  Too bad.  BTW I was thinking of adding a picture of the laptops side by side with the image, but given my garbage old camera phone you really can't see it in a picture of the display properly.  Maybe if I had a better camera that would be possible but not with what I got."
4.0,Great laptop with very flimsy screen.,"An excellent laptop as previously described by other reviewers.  I will furthermore say that it runs great with Windows 10 and all updates available at the date of this review.  I did, of course, install all BIOS and driver updates provided by Acer."
1.0,Slows down when charging,"I like almost everything about this laptop. It feels durable, looks sleek and runs smoothly. I can even use it to run graphic heavy games such as The Witcher 3."
1.0,"SSD crashed a few months in.  Data loss, lack of quality.","Laptop was purchased as a new computer for my mother so she would have a better machine.  Additionally, being new, it would require me to perform LESS ""IT Support"".  Registry errors occurred after just a few months and the SSD had to be wiped and everything reinstalled.  I have had to provide more IT support than I did with her Toshiba laptop circa 2012.  I would have to describe their quality control as lax."
1.0,4 months later it won't turn on,Bought this laptop in May 2018. Then in September it stopped turning on. Eventually got it to start again then it happened again. Amazon said go through Acer for warranty support.
5.0,"Good work laptop, but Microsoft is extra sleazy",I'm a freelancer and I work on this laptop.
4.0,Nice computer with weak technical support,"Computer (Acer Aspire E 15 E5-576G-5762) gets 5 stars, but technical support does not know much about it. Wanted to find out what the capacity of the additional 2.5-inch hard drive bay is. Will it accept a 1 TB SSD drive? Or is it limited to 512 GB? Tried onine chat, tech support number and ""answer back"" service. None of these source even knew that the computer has a second drive bay! They told me that the existing 256 GB SSD (M.2) drive could be replaced with a 512 GB M.2 drive. Clearly there is a second, available drive bay on this model. Based on reviewer comments, it looks like a 512 GB SATA SSD can be added (2.5 inch) or a larger capacity conventional disk drive (up to 1 TB) can be added. But I was hoping to get confirmation from the manufacturer. There is nothing in the manual, system specs or Acer support website about this. Maybe the manufacturer could provide some help here. (User comments welcome too!)"
5.0,Best Value Business Laptop Out There,"My first requirement for a new business laptop was a DVD drive - has it. Next I needed an HD IPS display - has it. Wanted an 8th generation Intel i5 processor - yup. Needed at least 8gb of ram - included. Had to have a fast SSD instead of the traditional mechanical drive - 256GB M.2 drive included! Bonus - 2 USB 3.1, 1 VGA (yes I often need this), 1 USB 3.1 Type-C, LED-lighted display, discrete graphics card and webcam. This laptop has worked fantastic thus far after having taken it on a couple business trips."
5.0,Amazing laptop for the price,"My in-laws tasked me with finding them a laptop to buy their daughters, and I came across this one in my searches. I thought the price point, industry views, and hardware included was so amazing that I ended up buying me one 5 months ago. Then 4 months later, we bought 2 more for my in-law's daughters. It's safe for me to say that I think this laptop is pretty amazing at this price point, especially considering I was initially looking at some $800-1000 comparable ones."
1.0,defected screen- asked me to pay $300 to repair,"When i bought the laptop, everything was fine for the beginning,, right around the 2nd month, i have noticed there is a dot in the top corner of the screen and slowly started to expand and hairline across the screen.  I have contacted the support, sent my unit out for repair since I believe this is a product defect .  The support from Acer called me today,  told me this is not covered by their warranty, asked me if i want to pay $300 to repair the system."
4.0,Overheats in moderate gaming. Suspect bad thermal paste. Great so far.,"Great laptop right out of the box. Latest gen Intel CPU, and Nvidia GPU for a neat $599.99. I'm moving on from an 7 year old Asus so I wanted to keep my HDD from the previous laptop. Overheats during high-speed games like CS:GO and Blacklight. Considering replacing thermal paste with higher quality compound."
1.0,Not durable,"In about 8 months of ownership, the power charger died (was warrantied) and now the upper portion of the screen has become dim. Acer will not warranty the screen because they consider it 'physical damage.' It went dim while I was using it in bed, the laptop never leaves the house, and has never been dropped or hit."
1.0,Quit after less than six months,"Computer has great specs (reviewed elsewhere) and when it worked, was great. Pretty snappy, lots of storage, had everything I needed. Bought in September 2018, battery stopped charging in February 2019. Battery and connections all fine but no more charging. So, basically a $600 brick. The stars for material quality, sound quality and battery life are based on when the computer was working. I gave it one star overall for dying this fast. I agree with the positive reviews given by others but (after my Acer died) I have also seen several places online where the problem with the battery not charging is talked about."
1.0,Has a lot of problems,My son was so excited to get his laptop. The first one the a key was broken. The second one the volume stopped working. I’m not trying a third one.
3.0,"Laptop performs well, but the battery has issues.","I would like to say that when this laptop works, it performs very well and I am very pleased in that respect. However, there is the glaring problem of the battery. Basically, if you leave this laptop plugged in when it is fully charged (i.e. if you charge it overnight or any other time for more than 2 hours in general), it is almost guaranteed to crash when you use it next. The screen will freeze, and the only solution is to force shutdown, do a battery reset, and then turn it back on. Thankfully, this is a pretty easy process once you get used to following the steps, but its ridiculous to have to do anything like this on a regular basis. I've owned mine for about 2 months, and I've had to reset it in this manner between five and ten times. The worst part was that I didn't know this was a simple issue in the beginning. Initially, I assumed that my laptop simply had a factory defect, which it indeed does, whose only solution was replacement. This caused me to go through the entire process of shipping my first laptop back in order to get a refund."
1.0,which also had an annoying problem. First of all,"This is more of an issue with Acer customer support than this particular laptop, which also had an annoying problem."
4.0,Great HD / Non-glare screen / backlit keyboard,"24-hour review, out of the box:  Updates, you know how Windows is. Depending on your internet speeds will determine how long this takes. Computer will restart itself during updates. I bought this for media and usage of games. Upon wanting to play a game, game seemed to start but instantly closed itself. A pop-up appeared from Windows in the corner - ""...fix apps that are blurry on your desktop..."" I had some research to do, because the laptop would not allow me to play any video games."
1.0,"1st & 2nd arrived DOA, will be looking at other options.  Amazon has been amazing as always.",The first one I ordered had half a row of dead pixels right in the middle of the screen.
5.0,Hard to beat for most users,"I use this computer at home, not for gaming or heavy duty processing.  After about 3 months of use I'd strongly recommend this machine to a friend.  If you're the ""IT person"" for your parents / grandparents this would be a great machine to recommend to them as it's fairly cheap and easy to operate."
5.0,Great Computer for an Amazing Price,"Great computer for the price. There’s an expansion 2.5” bay for another drive so I added an SSD. There’s also another RAM slot that’s open. I have gone a week with this thing unplugged on standby and it still had 4 hours of battery left. I watched a 2 hour long movie, once I finished I had 8 hours of life to do normal operations (surf internet, program in python, things like that. The speakers are incredible. My only complaint is the outside of the case. It’s look great but feels like cheap plastic, but it seems to be very durable. There’s plenty IO ports to connect to anything really, except DVI and a Display Port. Overall great computer, way better than my old one. The start up time from being completely turned off to loading my desktop was around 12 seconds. Getting another computer with these same specs would have cost around $800+ as far as I could see."
5.0,Incredibly fast (i7-8550U model),"Bought this for 3D CAD purposes at work. The performance of the new 8th generation quad-core i7 chip is incredible for a laptop. I ran Intel's stress test, which maxes out the CPU for a few minutes, and temperatures never got above 63C, so I know my hands aren't going to be getting sweaty. That's a testament to the low power draw (maximum of 25 watts) and the large cooling setup that is visible at the intake port on the underside of the laptop and at the exhaust port. On top of that, the solid-state drive is noticeably fast. Booting up the laptop is <10 seconds. The latest Windows 10 feature update installed very quickly as well."
4.0,Recommend,Core i7-8550U
3.0,Old laptop design with up-to-date components,"I purchased the i5 version of this laptop, w/ the 256gb NVMe SSD. I knew going in that Acer makes a very cheap feeling laptop, and the touchpads are trash! I went ahead and purchased because of the base system components at this price point."
2.0,Graphics are fine while the computer works and the backlit keyboard was ...,Graphics are fine while the computer works and the backlit keyboard was great. I've purchased 4 Acer or Asus laptops from Amazon and they have all been DOA. With the latest one the battery wouldn't retain a charge and the computer would not run unless it was plugged into the wall. I sent it to the Acer repair facility where they swapped out the battery but were not very thorough in diagnosing the problem because the laptop was shipped back to me and had the same issues. I probably won't ever buy an Acer or an Asus again.
1.0,What an amazing (not) experience,The speaker didn't work first. Fix it with the warranty in a couple of weeks. When I got it back I realize I DOESN'T WORK WITHOUT BEING PLUGGED TO THE POWER CORD! The battery is dead and the laptop was brand new. Immediately requested a refund. What an amazing (not) experience.
1.0,second time sending in for repair.,"This computer seemed fine. Until it needed to be sent in for repair. The first time the screen froze. Spent almost $40 to send it in and it was a pain to find a box for it to fit in as well as the time spent trying to get it working again. This time the wireless adapter isn't working so again, time spent trouble shooting and now sending it in. I am glad it is still under the 1st year warranty for a couple more months (although I was so busy I didn't even have a chance to open the box and start using it for a couple weeks after it arrived). This is the first and last Acer brand computer I will ever buy. I bought it new off Amazon and it wasn't cheap."
1.0,Avoid this computer and this manufacturer,"I have now owned my laptop for 2 months and I have had a couple of issues. It worked fine for the first 7weeks, but then the screen started going black and all I could see was the cursor. The only way to get an image back is to reboot the computer."
1.0,JUNK!,Bought one of these and had to return/replace. It had a greyish white line running across screen which I didn't notice unless there was a black background. I saw that other people were having that same problem. I was afraid it would get worse if I didn't return it so had it replaced. Replacement came in promptly. I set it up and used it less than a dozen times and one morning it just died and would not turn on. I hooked up battery charger and still would not come on. Had been using it a few minutes before that happened. Have no idea why it died. Especially given I had it less than 30 days and only used it less than a dozen times!  Would NEVER buy another Acer.
1.0,"Genuinely Poor Performance, Only Suitable for Minimal Tasks","Some Background: I am a software engineer and I bought this laptop to use for side projects.  I did not need a machine that had very high-specs because I had no intention of running intensive applications (aka video editing, games, etc).  I am still deeply disappointed."
5.0,"Amazing laptop, but please update Acer graphics driver.","So far, its everything I wanted in a laptop. Sure, a bit of a lighter laptop would be cool, but its difficult to find a SSD with quad cores and a sweet GPU. This laptop starts up instantly and has lightning fast download capabilities. I've only had it for a few days, but it puts my old laptop to shame. Backlit keyboard as well."
1.0,Worthless laptop & customer service,"I called for help probably a month after purchase because when it went to sleep it would never come on again. The rep told me I needed to stick up a pin in a little hole on the back of the computer blah blah blah. Couldn't believe I had to start a new computer in that Yahoo manner!  When I called once more a couple of weeks later  the rep admitted there was something definitely wrong with the computer and that I should send it back and receive it in a couple of weeks. I work from home and could not do that. That's the only solution he had for me even though it was a brand new computer! Now 5 months later my motherboard has to be replaced and my ""window"" is closed!!! Save your money and get something other than Acer"
4.0,"Reasonalble Priced functionality with speed, compatibility, and some expansion capacity.","https://www.amazon.com/dp/B075FLBJV7/ref=cm_cr_ryp_prd_ttl_sol_0 was delivered a few days ago. I put together an order based on reviews that included other things I knew I would likely need.  I have had ""issues"" with touchpads over the years, and a portable mouse with a pre-linked usb radio cost only $10.  I have now got the machine set up and mostly integrated into my two desktop and now ""portable"" little home network as well as a larger wireless network here at @Kendal at Oberlin where I'm a volunteer Tech Support dispatch and service provider for a community of about 325, all ""seniors"" living in a CCRC and mostly ""here for the duration.""  I needed something to be my ""brain"" and ""test bench"" machine that had all the usual connectors, could easily work with ""Training Center"" smart screen devices, and support programming projects which include conference room where taking notes and demonstrating functionality or getting code reviews can be helpful."
3.0,The battery is pretty good too,"This computer is really fast. You can probably go from ""on"" to the internet in about 10 seconds. This is because it is a solid state drive (SSD). The battery is pretty good too."
5.0,"Well-made, fast, backlit & good-feel keyboard, matte display, USB 3 & USB C ports, HDMI & VGA,",I liked virtually everything!
5.0,Best bang for your buck!!,"I hate to just give 5 stars all the way for this laptop but I just have to do it. For the price you pay and what you receive it is worth every penny. One of the absolute best values on a laptop!! It is very responsive, battery life is excellant. Wife was doing her homework and watching Netflix on it at the same time (don't ask me how she manages that cause I have no idea) and after three hours of it still had over 80% battery. The screen gives a good image. Keyboard is of acceptable quality. Just can't really say anything bad about it. Obviously things aren't top notch on this laptop but you're not paying for top notch either. Can you play games on this? Absolutely but not without compromise. I wouldn't buy this laptop expecting to pay intensive games. That is not what it was built for because in that sense if you knew about pcs at all you would be looking for a minimum of a GTX 1050. So keep in mind this is a gaming laptop. All being said though I truly believe this is the best value laptop on the market. If your looking to do some medium duty multitasking mixed with light gaming then this is the laptop for you."
4.0,Review from a casual user,"I got this laptop for netflix, email/surfing and some gaming.  I can say that the graphics are pretty good, but the battery doesn't last 12 hours as the description claims.  I get about 5 hours out of it when just surfing, etc.  If I watch netflix I get about 3 hours and if I play Civilization VI It'll run for an hour.  The keyboard is backlit...but only while typing. A few seconds after you stop, the keyboard goes dark. It plays most of the games I like from Steam, but I have to plug in the power cord."
1.0,Battery life is awful,Worked for a couple days then stopped holding a charge.
5.0,Great Valve and Peformace for $600.,"Acers E5-576G-5762 I love this laptop, especially for $600. This the best value in laptop computer in the market today. The Intel 8th generation I-5 8250u 8th Gen  14 nm is 4 core and 8 threads and is within 10 percent of the I -7, which cost $150 more. It's speed goes from 1.6ghz to turbo boast to 3.4 GHZ. The primary Hard Drive is a M.2 style  motherboard mount SSD 250 GB, and this leaves an empty space for an addition  2.5 inch SSD or HDD. It has a CD/DVD burner which is rare nowadays. It has a Backlit keyboard. HD 1920 X 1080 display. It has 2 DDR3 ram slot with (1) 8 GB DDR 3 1600 Ram stick installed, which has Timing 11-11-11 CAS 11. This  allows an additional 8 GB 1600 CAS 11 stick of laptop ram.Just buy  DDR 3 1600  with 11 11 11 CAS 11 timing. The 2.5 Hard drive space, ram slots and M.2 are accessible by removing only 3 screws and easily pop the cover off the bottom, which I Love . I already add a 4 GB memory CAS 11 Ram left over from another broken laptop and installed with no trouble. I plan on adding a 2 TB HHD for $80 latter. The NVIDIA 1030 with 2 GB of DDR 5 video is a great valve as a low end gaming laptop."
5.0,the best laptop I've ever had,"I read reviews for a couple of weeks before purchasing this computer. I started looking at the similar HP that was priced at 650, but one reviewer mentioned that they bought the Acer for $100 less... so here I am."
2.0,Disappointing and unreliable,I've had this laptop for about 9 months now and have been disappointed for two main reasons:
1.0,do not recommend,purchased in October 2018 based on reviews
4.0,Great laptop with a terrible hard drive bay,"Excellent performing laptop for the price.  Great for casual gaming, or general use."
3.0,Beware of Acer Quality,"I've been generally pleased with this computer. My only real gripe is that the screen is dim, but I spend most of my time with it hooked up to external monitors."
3.0,Powerhouse Performance With Major Flaws,"This labtop is a powerhouse, but has some major flaws. The most serious issue is the tracking pad, which can instantly be noticed when sizing up (dragging) a screenshot (touch pad lag). The pad also just stops responding, when doing something as simple as right click,or tapping the center, this happened to me regularly when I had to click and tap multiple times. Seems Acer could have installed a much better touch pad. Like other users,  I also experienced a couple random shutdowns. Acer also installed ddr3l instead of ddr4, which they do not state clearly state in the description. Lastly, the battery is not user accessible , leading to costly repairs down the road. If Acer addresses these issues, I will gladly purchase the next model, as the performance is top notch, but the issues I've laid out here are nearly impossible to overlook."
5.0,"Fast, efficient, powerful, and quiet!","Wow. I bought this computer because I’m teaching myself web development, and I wanted a computer that was dedicated just for coding. Some tech website had this computer as the editor’s choice for best coding/programming computer of 2018, and man - I’m glad I bought this!"
1.0,"piece of junk, poor support, buy a dell or an hp - broken now for two months of owning it",DO NOT BUY THIS LAPTOP!  ACER WILL NOT STAND BY THEIR PRODUCT...IT WAS SENT BACK AFTER A MONTH DUE TO THE SCREEN NOT COMING ON.  THEY HAD THE UNIT FOR TWO WEEKS AND I JUST OPENED IT TO FIND THAT IT WAS NOT FIXED AND IS EXPERIENCING THE EXACT SAME PROBLEM OF NO SCREEN.  THEY SAY WARRANTY WILL NOT PROVIDE REPLACEMENT OF THE UNIT AND I NEED TO SEND IT BACK.
5.0,What you need to know before upgrading RAM,"I have a different Acer laptop for the past 9 years and it's still going strong after upgrading HDD to SSD, replaced keyboard and battery pack 2 times. It's fine for some basic web browsing. However, the battery life was 2.5 hours at most because the old components aren't as power efficient as todays. Therefore, I began my search for the next budget friendly Acer Laptop. My requirements were long battery life, able to upgrade RAM and HDD easily, and computing power (in this order). I decided on Acer Aspire E 15 E5-576G-5762 (i5-5250U, 256GB SSD, 8GB RAM, MX150) after much research because it ticked all the boxes."
5.0,"Fast, works great, Upgradeability","As I type this review using this specific laptop for about a month. I have no regrets, and is a great affordable laptop that fits my needs. Its the best ""bang for your buck"". I only wished it had a touchscreen but it doesn't take away what it can do as is. Amazon was great in shipping and delivery, and Acer gave me a great laptop for everyday use with a bit more power for occasional gaming and workloads in short intervals. I added an extra 8gb ram and the computer recognized it instantly. I would recommend this to anyone looking for an everyday use/home laptop/student/entry level job laptop. The convenience for optional upgradeability is also a plus. My only small issues for me is that the screen is matted finish, so the brightness is not as ideal as I would like it to be so I leave it usually on max brightness. And it is made of plastic but still well built and understandable within the price range, also it would be nice if there were control settings to turn on or off the backlight of the keyboard. Keyboard is also great and having a number pad is nice to have as well, along with having a internal optical drive, newer laptops are removing it entirely to save space and reduce weight and you can always get a external dvd/cd drive. All in all it is a great product."
2.0,Bad power button,"This Acer works well enough, but six months after purchasing it and using it normally, the power button has begun to fail. I have trouble getting the machine to turn back on. It turns out that, based on internet research, other users have experienced a similar problem with this model. The power button is fickle: sometimes it works fine, but twice now it has simply refused to turn on."
4.0,Pretty Amazing Value for Money,"For those that might not know, $600 is an unusually low price for a gaming laptop, especially one of decent quality, but the Aspire E15 honestly shocked me. I've been using it since August and have had no major technical issues thus far, but it seems like quite a few people have had the opposite experience, so I may have just gotten lucky. However, I can't deny that this laptop runs most games better than other, more expensive computers I've tried in the past. Games such as Overwatch, Civilization, DOTA 2, and even Rainbow Six: Siege run surprisingly well, with smooth framerates and solid resolutions on medium/high graphics. Even if you’re not using it for games, the laptop loads other taxing programs such as Photoshop and Adobe Premiere fairly quickly, and has a very long battery life of up to 12 hours in my experience."
1.0,Screen problems with this model (two different laptops),"I ordered this laptop for the first time in January. Within a week of using it, the screen had a section that turned gray and then started flickering. Luckily, at that time, I was in the return window at Amazon and they shipped a new laptop to me. Once I received the new laptop, I returned the old one. No problems. Enjoyed the laptop until today. My laptop (now two months old) has just started the same problem with a large section of the screen going gray and then now flickering. Now, I'm outside the Amazon return window and am having to ship the 2 month old laptop to an Acer Repair Center. Honestly, I don't want my two month old laptop to even need repairs. Frankly, I just want my money back and to buy a different laptop at this point. I have no confidence that a THIRD device is not going to have the same problems."
