ratings,rev_head,revs
1.0,$360 Russian Roulette!,"I set my expectations low with the price point of this laptop, but expected it to function at the very least. Unfortunately it cannot. It’s incredibly slow, which isn’t a big deal, expected at $360, but it will not update. I cannot get windows to update. I had it downloading updates for 5 hours and the final download wouldn’t pass 6% even after sitting for over an hour for this download alone. If you use the internet at all do not purchase this. Web pages take a while to load, or won’t load completely, regardless of browser. Meanwhile I hop on my desktop, phone, any other device and the internet works flawless so I know my internet is fine. Went through and updated all the drivers without any success. Videos won’t load either. Yeah, the screen is 1080p, but if you try to watch a random youtube video at just 720p, it cannot go more than 5-10 seconds without buffering for 3-4x that amount. I tried resetting the laptop and have spent hours attempting to make this work. Maybe a defective model, but something is definitely wrong. My old HP Pavilion that was 5 years old worked better. If you purchase this laptop make sure you have a smartphone or something so you can watch youtube videos to bypass the wait of loading your favourite homepage or email."
5.0,Probably the most bang for your buck under$400,"USB 3.0, USB-C, 1080 screen, 1TB HDD, no sacrifice in CPU age/gen (8th gen i3) and no hot & hungry AMD."
4.0,Good value laptop for Ubuntu after upgrade to a SSD,"I was looking to upgrade my old Acer Aspire, and I chose this model as a good budget option for basic home productivity use.  Looking at the specifications for the computer, the components that I most wanted to change were the mechanical hard drive and the mismatched pair of DIMMs that will prevent operating in dual-channel mode.  Fortunately, the laptop is designed to make both of those components easily replaceable."
5.0,Acer E 15 E5-576-392H with added 512GB NVMe PCIe SSD and 16GB Memory," Very nice laptop PC for the price, though the screen could be brighter and the viewing angle wider, and there will those those who complain that the keyboard isn't back-lit and that there's no Nvidia gaming video adapter. What do you want for $329?"
1.0,This is my second Acer laptop they have sent me with bad hardware.,"I have bought 2 laptops in the past 2 years from Acer.  They are the only Acer products I have ever bought, and they are the only ones I will ever buy.  The first was a Helios 300.  Though their service professionals are amiable enough their ability to help is hamstrung by Acer's policies.  The only recourse anyone ever has with their product is to ship it in to their repair centers where the the initial level of diagnostics is totally insufficient.  My first laptop had a motherboard problem but they sent it back to me without repair.  The problem persisted and they had to elevate my problem to someone who actually sounded like they knew anything about computers.  I finally got a usable computer a full month and half after I ordered which makes one ask if I should even both with Amazon's 2-day shipping.  The second laptop has a bad HDD.  I KNOW it's a bad HDD.  I've confirmed it in several different ways and just want to replace the HDD.  I'm overseas and sending it in will cost more than the laptop is worth, but does that matter?  Nope.  Will the service representative refer me to a supervisor?  Nope.  Their ONLY recourse they're allowed is send it in.  If you won't send it in, we won't do anything about the bad HDD we gave you.  If you get a functional laptop you probably will never have to deal with these folks, but I'm batting a 1000 on Acer products here with failed hardware shipped in them.  Either I'm extremely unlucky, or Acer's quality control is the worst I've ever seen."
1.0,Look for a different product,The computer is extremely slow. Much of what needs to be done takes quite some time or doesn't happen at all. Installing simple software is a pain. I returned the item immediately as soon as I dug into it.
5.0,Change the HDD to an SSD!,"For the price, it's a great college laptop. Student programs like Microsoft Word, Microsoft PowerPoint, Mail all run without issue thanks to the 8th gen Intel CPU. It delivered snappy desktop performance (when I changed the HDD) and has up-to-date ports (like the USB-C port). If I could recommend one thing, it would be to change the HDD to an SSD. Then, you would get rid of the bottleneck that is the cheap accompanied hard disk drive. Not only was it slow and choppy, it was also making louder-than-normal reading noise. Replacing it to a 240GB SSD solved all my problems."
4.0,Its a hobby just by itself!,"Okay, I am definitely not a typical user.  I got this because it had excellent reviews and everyone said it was a fantastic deal hardware vs value.  (I purchased it at $324, although I missed the $315 price which was only there for less than a day) Everyone also mentioned that it only started feeling peppy after the mechanical HDD was replaced by an SSD."
5.0,Incredible!!!!,Definitely worth the buy! Great laptop for the money . Works great!
5.0,"Definitely a buy, if you aren't picky.",bought 11-24-2018
1.0,Nightmare. Total Nightmare,"I hesitate to leave such a horrible review but it has been a 5 day nightmare for me and it does't seem to be over yet. The browser would close on its own and open a random window that I did not open. I heard myself talking through the laptop speakers and looked behind the window I had open and was staring back at myself because the computer had opened Skype all by itself. Suddenly, I couldn't open any items on the desktop. The cursor would move but clicking on items wouldn't open them. It wouldn't type into the search bar, and the Windows Icon (far bottom left) wouldn't open to allow me to reboot. I had to force reboot by holding the power button (which I hate to do). Then, the ""restarting"" wheel just swirled and swirled... When I tried to backup my files by plugging in my external hard drive, it recognized it okay and opened the window to show the files, while I was looking it, it suddenly closed that window and opened another window. Then, while transferring files from the laptop to the external drive, I started getting the message, ""Are you sure you want to save this file without its properties""? WTH? Also, when I clicked the Windows Icon (lower left) that opens to show the programs in alphabetic order, suddenly before my eyes, all names and icons of the programs disappeared and a random alphabet appears... A B C D etc with no names or icons. But, when I clicked the Windows Icon again, it all came back. It literally felt like there was a ghost in the laptop or someone was controlling it from elsewhere. I  have been on the phone with Amazon, Acer, and even Microsoft Windows.  I had already spent two days re-installing all my files and software (winzip, video editing software, Microsoft Word, Norton) only to ultimately restore Windows to factory settings while on the phone with Microsoft. This is when the problem occurred while trying to backup my files to the external drive... which caused me to fear that my external device was now corrupted. That device held 8 years of research with documents and images I had created. It held the backup of 4 books I had written, the family tree book I had been working on since 2012, and all our ancestors photos I had restores and only I had this family data. I had my wedding photos and photos of my deceased mother who just passed and my deceased brother who died in 1976 in a car accident, my daughter's baby pictures... So, I was horrified when I plugged the drive in after the factory restore and got the message that the external drive was not recognized. Thankfully! Thankfully! My brother helped me retrieve my data from it. I had bought my husband the exact same laptop but from another vendor and his didn't have these problems. The seal on my laptop had not been broken but Amazon customer service had said, ""So, you bought this on Nov 14th"". No... I bought it on Nov 29th. Then she said, ""No problem, I'll just change that for you"". Which makes me wonder what happened between Nov 14th and the 29th? A fluke? Last night around 1am, my Kindle starts alerting me of Yahoo email login failures and something about failures to log into Amazon through my Yahoo email. This is a full 5 days after this all started. So, at 2 am I up changing all my passwords to every account I own; my bank, Paypal, Amazon, Yahoo email... etc'.  I have demanded that Acer investigate by tracing the laptop though its SN number but am told they can't do that. It is their responsibility to ensure that their customer receive a clean computer. I have been emotionally exhausted, emotionally distraught, mentally exhausted and physically exhausted and I shouldn't have had to go through this. Customers should't have to restore their laptop Windows back to factory settings. But, my husband's laptop was fine. Somebody, somewhere, did something to the laptop I received and I feel it should be investigated. Maybe this feedback will make that happen. Or, maybe they will just come after me instead. That would be a lot easier than tracing where their corrupted laptop came from."
4.0,Get the SSD version (or swap in your own) for best results,"Summary: If you stick to the default configuration - 6GB RAM, 1TB spinning drive - you are likely to get frustrated with this laptop (2.5-3 stars). It can be very responsive at times, but for the first several minutes after every boot it is painfully slow, with the hard drive pegged at 100% usage. Replacing the hard drive with an SSD or M.2 SSD will make it feel like a completely different laptop (4+ stars), with few of the bottlenecks. As long as you're not gaming heavily or editing video, it's a solid performer - on par with my aging Core i7-3770 desktop."
4.0,"Don't worry about playing games, it does most at okay to passable framerates.",Fantastic laptop! Runs most games i've thrown at it and it's easily upgradeable. I'm installing an SSD and running windows and apps off of it and using the included 1TB HDD as storage until i can get an SSD for storage as well. The battery life is excellent and it was almost entirely clear from the random crap most big box retailers slam into their off the shelf machines (removed the antivirus included as it doesn't hold a candle to avast).
5.0,Was able to use old HDD with new SSD,"This Acer Aspire E 15, 15.6"" Full HD, 8th Gen Intel Core i3-8130U, 6GB RAM Memory, 1TB HDD, 8X DVD, E5-576-392H was purchased for my wife to use.  She doesn’t do video games or anything in any way computationally intensive.  At the time of purchase (April 2019), the price was $329.  I read a lot of the reviews and appreciated all the helpful information.  People were recommending installing a solid state drive (SSD) to reduce boot time and increasing the memory (RAM) size to allow the computer to operate faster.  I decided in advance of ordering this computer to do both of those things. I hope this review will be useful and maybe address some of the difficulties reported by others."
5.0,Good product. I3-8130u is great.,Good product. I3-8130u.
4.0,USB3 Count and lacking battery information.,"As of September 3rd 2018, the e5-576-392H tech details on the amazon web page states that the laptop has three (3) USB3 ports however it only has two. The ACER web page for this product has the correct information. I would advise the buyer to review the ACER web page before purchase. I did flag amazon on this point."
3.0,glitchy power settings can lock the laptop up,"This laptop has been pretty glitchy for me in terms of locking up when it goes to sleep, and in not keeping the color and brightness settings consistently. I was going to return the laptop at first but after reading reviews and playing with some settings decided to keep this, given the price point can't really be beat, and that this was mostly meant to be a portable web browser and DVD player for me to use in the bedroom. If I needed it for anything heavier than that, I would have sent it back."
1.0,Very disappointed . A waste of my money .,After 2 months it would not turn on .. I was told it's a hardware problem .
1.0,Horrible,This computer isnterribly slow it does not have powerful processing and the battery doesn’t last 13.5 hours. Half of the info on this laptop is dalse
5.0,Great value in a good performing laptop.,"This computer is a great value.  Unfortunately I have never like Windows 10, so I use a different operating system.  There is quite a bunch of crapware preloaded, but it only takes a bit of time to delete all of that.  Speed and memory are really good.  I bought mine on Prime Day and am completely satisfied with the product.  I've had other Acer laptops before and have always gotten good service from them.  This is a good computer at a good price."
1.0,Why make a nice computer with a screen you cannot see?,"I would have given this device five stars. The black light picture is horrible on this computer and is washed out. Meaning if you do not sit perfectly still at a certain point, you still you cannot see the screen at 100%. Returned it immediately and got my money back. Thank god amazon is awesome with returns. Ended up buying a different laptop that blew away this screen for 500$. This is not a defect it is the way they built it and went super cheep on the screen quality. Do not buy it, is not worth the money. Make sure when it says HD it is 1080 To myself their HD picture quality is misleading to say the least. I'm sure other reviews state the same problem TY"
5.0,"Good laptop, easy to upgrade","I bought this to replace a 12 year old Lenovo ThinkPad that was still kicking but starting to slow down. Some of the main things I was looking for with a new laptop was a 1080p display, an optical drive, the ability to install an SSD, and a decent processor, all for about $300. The first thing I did with this laptop was replace the 1TB HDD with a 250GB Samsung SSD, which was quite easy. It took me a bit to realize the drive needed to slide horizontally to be unplugged before being lifted out (duh). I may increase the RAM in the future, but for the time being, 6GB is sufficient. Overall I'm quite pleased with this laptop. It's working well as a light-duty computer for browsing the internet, streaming movies, and doing some light processing when I'm not at my main workstation. It boots quickly and generally works as expected. The build quality is not the same as the ThinkPad, but I wasn't expecting that since the ThinkPad was a top-end model in it's day and was quite solidly built. Overall I'm happy with the laptop as it does all I expected it to do and has an excellent battery life."
3.0,Cheap feeling case - raised edges,"I do not hate this computer, but I do not love it either.  The case is incredibly cheap feeling.  The edges are slightly raised from the keyboard deck and it is uncomfortable to touch.  The Acer I replaced was a tank and this is much lighter.  The keyboard is somewhat mushy and I find I start my fingers on the wrong keys much more frequently and I am an expert typist, so this is strange.  Internet connectivity is much slower than on the SIX year old machine I replaced.  I picked this machine for the ultra cheap price, but I thought it would be better than it is.  The specs are ok and are sufficient for what I do, e.g. play games on POGO, stream movies, Hulu, tv shows, etc. I am planning on doing some transcription work and I am hoping this Acer is up to the challenge."
5.0,Great buy...Great Laptop,"This Laptop is great. The sound and picture is sharp and the speed and ease of used has been quite surprising. I am not a gamer...just a regular Senior that needed a new and easy to use Laptop after my older Acer computer went Kaput! I am so happy to have found this Laptop...and the price was amazing!!! Best Christmas gift , ever! I have owned 2 other Acer computers and I have to say this one is the best one yet ! The improved speakers and the improved pleasure in watching movies and other videos is a great upgrade. Now I can watch my cat videos without them hanging up....LOLOLOL.....This is a great buy for anyone looking for a good all around laptop and Windows 10 was already installed and updated. I was afraid of Windows 10 but this laptop had it rolled out and was so simple to start up and use. Thank you Acer for a great and easy to use laptop. I am a dedicated Acer consumer !!"
5.0,Better than expected! Get one!,"1, love it."
5.0,Great budget laptop that is easily upgraded,"Out of the box this is a great budget laptop. Build quality is good-very good, screen is very good (better than most reviews indicate), keyboard layout is okay, touch pad is smooth and responsive, and the laptop works exactly as it is supposed to. My only concern is the flimsiness of the power supply and my only gripe is the lack of backlit keyboard. But over all this is a solid 5 star laptop in its price range of $379 and ridiculously good for the $319 I paid for it on Black Friday. After spending a day with it I popped off the bottom plate and doubled the RAM to 12gb and added a 128gb M.2 SSD. Wow! This thing was reasonably fast before, now it's blazing. Makes my HP 850 G2 with 5th gen i5 processor and 8gb of RAM seem slow. Do not hesitate to buy this laptop, especially if you have an extra $26 for an SSD. Unless you get a rare Acer lemon you will be very pleased."
5.0,"BUY YOURS NOW!  Or get screwed.  Oh, nice machine.","My machine was dying so I ordered this one...two days before Black Friday.  Had no choice.  Now you can get it for $55 less than I did two days ago.  I will say that is a great machine and you are getting a lot for your dollar.  Don't be concerned that you can't get much computer for this price...nothing could be further from the truth.  I am very happy with it.  Plenty fast.  Get rid of the bloatware (like the installed Norton...and find a not so intrusive security software) that it comes loaded with and that drive won't have to hunt and peck so much.  I added an 8 gig flash drive and configured it for dedicated Ready Boost (gonna have to Google that one).  If you already have an external SSD you could configure about 4 gigs of that for RB. Sped things up by about 5-10% depending. Not bad for $8.  Things got snappy.  Plenty of RAM (8 would be nicer but 6 will do.  At 5,400 MHz the drive is not the fastest but as I said if you keep it clean you will be well served.  Unless you are gaming I suspect you will really like this machine.  If you have questions just ask."
4.0,Reasonable and nice,LIKES
2.0,Disappointed with quality of an old favorite,PRO:
2.0,Screen turns off and won't turn back on if I close the lid when the laptop is on.,"Screen turns off and won't turn back on if I close the lid when the laptop is on.  It isn't on ""sleep"", ""standby"" or ""hibernate"". I disabled those functions from happening automatically in the power settings. I have cats and if i leave my laptop screen up while I'm not working on it, my cats will walk over the keyboard. I've always just closed the lid to go to the bathroom/kitchen whatever. I come back and lift the lid and 50% of the time, the screen won't light back up. I have to press and hold the ""power"" button on keyboard, lose my work and reboot it. It's frustrating and annoying. So now, I have to manually put my computer to ""sleep"", close the lid and then wait for ""sleep"" to come back. Sounds like it's not a big deal, but gmail doesn't receive new emails while on sleep etc. I have to refresh some tabs. That's the only bad thing about this laptop."
3.0,Its ok for the price but some issues,"I got it yesterday.  It was pretty easy to install except it would not accept my email passwords.  Kept telling me they were incorrect.  For setting up with Microsoft, you have to do this.  It did take my phone number thou and send me a text so I managed to get thru the process that way.  Not thrilled about that.  Why it did not take my CORRECT password is fishy to me.  Anyway, I was frustrated with the slowness of it.  I also had issues with the battery.  It says right on the labtop 12 hours battery power.  Well it would not give me more than say 3.75 hours when I clicked on the bottom battery icon.  So I charged it more over night.  Got up and checked it out.  It gave me 4.75 approx hours.  I fiddled around with batter power settings and finally called them.  We went thru a lengthy process of resetting the battery.  At the end he told me that I just have to time the battery myself.  See if it stays on the twelve hours despite what the icon says on the bottom of the screen.  Ok, just great.  Also had an issue with screen size shrinking.  You know its fine them wamb, you touch the touch key pad and it shrinks your page down to tiny itsy bitsy can't read?  You have no clue why.  Well he showed me what to do.  You go to the upper right and click on the setting icon, top of page.  Mine is three lines.  Search for zoom and put it on 100 or whatever you want.  What a pain, but atleast I know what to do.  I wanted to turn this option off.  He said that is not possible.  Don't care for that.  Pluses of the laptop.  Price is good.  The customer service was good, but he had a thick latino accent and I had to insist he slow down.  I could not understand a single word he said.  What's up with that?  He was nice thou, slowed down and we managed to get thru it all, but it was work trying to understand him.  Lots of ""what?""  or ""I can't undrestand you.  Say it again.""  Oh boy.....set up was pretty easy.  I'm still not sure about it to be honest.  I sure hope I don't end up sending it back.  That's my take thou."
1.0,DO NOT BUY THIS COMPUTER - 100% disk usage makes it slow as a sloth,Summary:
4.0,Slow start and flaws but still works.🤗,Bought this because my HP 2000 Notebook that I had for years been acting up and running really slow lately where I try lot of stuff to speed it up but nothing is worked.
1.0,Old computer performance at a new computer price,"First and foremost, I'm not as computer savvy as some of the reviewers on here, so take this review for what it is. I'm just an average computer user."
1.0,returning but am going to order another one,"sending this back for refund, wanted a replacement but was not given that option. I like it for a couple days than started making crunchy like noise. The noise concerns me. And one time it would not turn back on until I plugged it into power supply-the battery read at 60%, no clue what that was about. The computer has good reviews and the price is good so I am going to take chance and order another one as soon as refund is token care of. After I have new one for couple weeks I will update this review."
4.0,Great value laptop with minor caveat,"I purchased this laptop for the purpose of browsing the internet, minor content creation (writing papers for college), and some media consumption (streaming video). This laptop has delivered on all of these objectives. However, the one caveat is this: the laptop comes with a 1 TB mechanical hard drive that is clearly the bottleneck of this system. I replaced this hard drive within a few weeks of purchasing this laptop due to debilitating performance. I installed a value priced solid state hard drive from a major manufacturer and the performance of this laptop was instantly improved. I would not recommend this laptop unless you plan to replace the hard drive with an SSD. Thankfully the laptop has a very convenient M.2 slot for newer SSD's."
4.0,The display leaves you wanting,I agree with others who said that the display is a little washed out. While it doesn't have a great display it otherwise performs very well for an inexpensive laptop. This was a gift for my grandson and he's quite happy with it so that's all that counts.
5.0,Accepts NVMe M.2 Drive,very happy with this for my travel and power outages computer first thing I did was make a recovery drive following the instructions (took about 1 hour 15 minutes to make the drive) then put in an NVMe M.2 drive ( yes it can use an NVMe drive) and used recovery drive to set it up and booted to it much faster than with 5400RPM spinner boot times average 13 seconds used Crystal disk mark 6 to test speed and sequential speed are 1056.0 read 403.7 write. Ordered a 8GB RAM stick to bring it to 12GB RAM instead of the 6GB easy simple to do all the work 3 screws on bottom plate  pry off the cover the spin drive is simple pull back and slip out save in case you plan to trade off or sell it later and put the M.2 drive in and change out ram all under one cover simple easy to do even my Mother could understand. I tested the computer for time on battery power with DVD playing for 4 hours then music for 3 hours got down to 6% battery 41 minutes battery using external speakers that are only powered by the laptop not their own power source. Took about 2.5 hours with unit off to fully recharge the battery today I tested it with an external Bluray drive it played a 2 hour movie with about 1 hr 47 minutes remaining battery. WARNING if you create a recovery drive and use a larger drive than 16GB like I used a 64GB it partitioned the drive to a 32GB drive  and left the unused part UN-formatted I could not shrink it with disk management it totally re-formats the drive I able to use Partition Wizard to re-partition it to 16GB for recovery and the rest for DATA.
3.0,"""NOT IMPRESSED"" WITH THIS LAPTOP  Plus (BATTERY ONLY LASTED 3 MONTHS)","UPDATE:  DO NOT BUY THIS LAPTOP, UNLESS YOU WANT TO REPLACE THE BATTERY EVERY 3 MONTHS.  I've used this stupid thing wireless 6 or 7 times and the battery is now DOA.  I don't know how they can claim with a straight face that you can get 12 or 13 hours out of their battery, when I only got 4 hours, when it I hooked it up in December 2018.  At the end of February, 2019, I needed a new battery.  The batteries are junk and these computers are JUST TOO CHEAP.  put out a hundred more bucks and buy something decent!!!"
4.0,Ok for backup PC. Good for price.,"Bought this as it could be delivered next day due to my Sager laptop took a fall and cracked screen. As I use my main  laptop for work stuff 90% of the time, and have a high end unit, this is a snail in comparison with having only a i3 processor. The i3 is good for basic no frills computing, but don't try to run multiple programs. For me it is a painful realization going from i7-4700  down to a i3 to fill in for a week till mine gets repaired, then ether give away or stick in closet if needed for emergency. I use win 7 pro, so using win 10 home is painful as it has to much crap and slows the system even more. Pros: looks nice, is light, very small brick, keyboard feel is very good. This is a great starter unit and  would be good for daily email and mild surfing. Not bad for $379, and with this, you do get what you pay for."
3.0,You get what you paid for,"I have a DELL that I bought in 2005 running XP.  It runs Office, Acrobat, Photoshop just fine but it is finally becoming hard to use online - warnings to update my browser, operating system, etc.  I paid $600 for it.  I paid only $350 for this last week.  How could I have gotten such a bargain?  Lower quality, poor performance out of the box is how.  Following the excellent advice here,  I bought an SSD drive and more memory.  Sure enough, out of the box this computer takes *forever* to boot.  With the upgrades, I am up and running in no time at all.  Just a bit faster than my DELL, and maybe 1/10 of the time it was before the upgrades.  I installed a 500GB WD SSD, and upgraded to 8GB of RAM.  The big difference was the SSD.  Created a Windows 10 installer on a USB stick in a half hour, and it took 5 minutes to install on the SSD.  You have to format the SSD and that is all.  Two dimples are visible in the bezel around the keyboard, from underneath, like a screw stanchion or something is pressing upwards.  Very cheap, I am afraid.  If you buy this, upgrade the hard drive to SSD or you will be sorry."
5.0,Love this laptop!,Amazing machine!  I purchased this after much research and I have to say I am very impressed!  Snappy response time compared to the old Toshiba that failed on me.  Camera picture quality is a little on the grainy side but everything else seems top-notch!  Great purchase!
