ratings,rev_head,revs
5.0,Must have for any budget DYI-er,"**Disclaimer: I ordered and paid for a Dell Latitude E6420, but the seller sent me an E6430. So, for clarification purposes I'm writing this review under the direct page I bought from except for an E6430.**"
5.0,Outstanding product and support!,"Right off the bat let me say I am extremely satisfied. Initially when trying to decide whether not to buy a refurbished laptop I had some concerns after reading the reviews. That being said  The majority were positive. This laptop has a solid-state core, I-7processor and is lightning quick. There were two or three minor concerns. Two of the keys were stiff but my personal tech guy said he could fix it for 25 bucks brand-new keyboard. The one other thing was I don't get sound through the laptop. I can plug-in ear buds and here's that way but was also told that this should be a very simple fix as well.  The laptop was delivered as promised very quickly, I believe within three days if my memory serves. Also I was pleasantly surprised that when I had a question I called the seller and got through immediately and he answered all my questions. So for what it is A refurbished Dell this for me was a great deal"
1.0,SSD Died...Do Not Buy....No Product Support,"SSD was of poor quality and died in 3 months.  Wife is a teacher, and lost all of her work....do not buy....ever"
5.0,Working fine after two years,"I am a bargain shopper.  For example, I have always bought used cars.  I bought this computer planning to use it as my home computer and assume I will want to replace it after maybe two years--I don't want to get too far behind in technology."
1.0,Worked for less than one month and now I have ...,Worked for less than one month and now I have been working with Dell for 2 months without any resolution. I have spent hours on the phone and my sons laptop not working
5.0,Received exactly what I wanted!,"I was lucky to be one of the customers to get a great refurbished laptop with everything promised in the description. It even came with the Dell factory-made AC Adapter. So, I basically only needed this for small business work, internet, and very minimal gaming. The screen size doesn't bother me because I have it duplicated to my 48"" Samsung LED.  I always have the laptop plugged in so the battery hasn't been an issue. There was plenty USB ports, but I do plan on getting a 4-port hub. Since I have this duplicated to my TV, the laptop is closed and the brushed-metal lid just gives off a sleek look. This is a pretty basic review but hope it helps!"
2.0,Don't buy refurb.,"Lesson learned:  Never buy refurb. This is the 2nd time I tried out an Amazon refurbished computer, and it is (almost) as terrible as the last one.  It came with a ridiculously cheap power block that is making noise (that isn't supposed to happen) and the screen wobbles.  Literally, it looks like its going to fall off if I shake it.  It's honestly a shame, because it clearly used to be a great computer."
5.0,Good value,Happy with it. Screen and keyboard look like new. The outside shows very minimal use. The battery will only charge to 87% but that still gives me over 4hrs of use. New higher capacity batteries on Amazon are less than $40.00. Came with windows 10 and  a new windows license on the bottom of the laptop. Windows Cortina walked me through the setup and I was up an running in less than 10 min including registering Windows.
3.0,My purchase arrived on time and package really good. The computer preforms wickedly fast,My purchase arrived on time and package really good. The computer preforms wickedly fast. Happy about that.
4.0,Shows Dell can build good machine when it puts its mind to it,"Shows Dell can build good machine when it puts its mind to it.  Think it cost $2,000 a few years ago. So at $200 it's a great value. Of course, at five pounds, it's no lightweight."
5.0,"Great price, excellent condition,and very quick delivery",Just what I needed to run diagnostic program for a boat motor. I placed my order on 3 April and received it 1pm on 5 April.
1.0,Not good,"Does not resume from suspend, not good even Dell cant fix and is out of manufacturers warranty."
1.0,The laptop was great when it was working but unfortunately after having it ...,The laptop was great when it was working but unfortunately after having it for about 4 months I was using it and the screen flickered and turned off but the laptop is still functional. Im not sure if its an issue with these dell latitudes but 4 months was not long enough for the price. Could just be a weird defect on mine but if anybody else has dieing on them be warned
5.0,Five stars...super value!!!,Excellent computer and customer service follow up email. The computer is flawless and is super fast! Would definitely buy from this seller (Microbee) again!!! AAAA++++!!
3.0,"Battery already close to to gone, already need to ...","Battery already close to to gone, already need to buy a new battery straight out of the box. Warning to replace comes up on login. It only holds a charge for 45 minutes."
4.0,Mine has a dead pixel and minor scuffing...,"Mine arrived quickly and well packaged. I was disappointed to find a dead pixel in the lower left corner, about 2"" from either side (so very in the way)."
4.0,Four Stars,"Great for the price, runs great, dvd player works, has an okay speaker, overal good little laptop."
2.0,"Item arrived DOA. Even when pugged into wall, ...","Item arrived DOA.  Even when plugged into wall, doesn't do anything.  When I press the power button, the fan whirls for a moment, and then nothing.  After visiting the Dell web site, I determined that it was the RAM.  Long story short, one RAM slot is defective.  And the other works with a module of no more than 4GB.  So, upgraded the RAM, replaced the hard drive to one a bit bigger, installed a back- llit keyboard, and upgraded the WIFI to AC, and now it works pretty well for what I use if for."
4.0,Excellent,This meets my expectations fully.  In spite of being used/refurbished from the standpoint of appearance or function there is no way I could distinguish it from a brand new one.  I am very well pleased.
1.0,SOUND QUIT WORKING,"I bought this for my grandson for his homework and classes (he does online classes). The sound quit working. I did get authorization to return, had to pay $42 for return to the seller. This is an archaic  machine, and it weighs a lot. I won’t buy computers off amazon again"
3.0,"Great PC, Great Price, Malfunctioning Charger","The PC works well, and the laptop itself is in good condition. However, the charger that was sent out with my laptop did not function at all. A replacement for the charger cost me ~$25, and 2 days of a dead new laptop while the new charger is shipping. This has been an inconvenient lack of quality assurance."
5.0,So far so good,First day but seems very good
5.0,Great laptop,Perfect size and speed laptop
5.0,Five Stars,Great computer and even better customer service.
5.0,Nice Unit,"Nice unit, perfect for what I wanted to use it for. Like new and great price in my estimation."
3.0,Not for the price,"Bought refurbished. Its ok. I have issues with the keypad. I will be typing and out of nowhere it will stop typing and jump back to a different part of a sentence and finish typing there. Very annoying. Also can be very slow typing. Sometimes will stop working while Im typing and not add the letters I've typed but start back up missing them if that makes sense. For instance ill try and type ""Thank you have a great day"" and ill get ""thank you e a gr dy"". It is very heavy, I don't like the touch pad feature and I thought this model came with a ten key since it was a business model but it does not which is a huge inconvenience for me. Also does not hold a charge well. Ive been on it for a couple hours and my battery is almost done. But it does ok other than that. After I bought this and thought I got a deal, my husband went to best buy and got a brand new laptop flex touch screen for the close to the same price I paid for this. I would definitely shop around (not on amazon) and look at getting something new instead for maybe only $50-100 more if that."
4.0,... was packed very well started it and it works great. We'll worth the money and I would buy ...,I took the unit out of the box that was packed very well started it and it works great.
4.0,Not bad,Computer itself is fine. But they must have used some cheap aftermarket battery. This will barely hold a charge for more then 45 min
2.0,High power consumption device,The power  consumptions of the  device  too high all the time  hot air come out from the laptop.
1.0,573,This laptop would not stay on. It was fully charged but wouldn't stay on.  This was a bad purchase.... I will never purchase a refurbished laptop again.
1.0,Crap,I bought 2 of these laptops as Christmas presents.  Both had issues including the replacement of 1 of them.  That means 3 had defects.  I will never attempt to buy refirbished again.
4.0,"No problems, great purchase.","Beat my expectations for a refurb. Without close very examination you would think it was brand new.  No problems with speed and performance, i feel i got more than what i paid for which is how any consumer loves to feel."
5.0,Five Stars,Put a hackintosh on here and works perfectly.
5.0,Five Stars,as advertised
5.0,Great battery life,"Great battery life, well built, robust, fast and efficient. Was able to upgrade to windows 10 at no charge. Plenty of USB ports and it even had an HDMI port. The only comment was the prior user's perfume permeated the unit and is slowly going away. I'm always pleased with Dell. It had all I need at this time!"
5.0,Unit arrived super clean and is extremely fast,I was a little leery about buying a refurbished computer.  I would say not to have any qualms about buying from this seller.  Unit arrived super clean and is extremely fast.  I am very pleased with my purchase.  Going to buy another one for my wife.
1.0,Buy it new!,I needed to get a new battery now a new charging cord really what's next
5.0,Good Purchase,Great computer . Does everything I want fast.
3.0,The charge cable is not working.,The recharge cable is. Not working.
5.0,It was not 100% to the specs... ...,It was not 100% to the specs...it had a newer version of the processor which was 0.10ghz slower...but It did have extras that were not listed.  I then upgraded the ram to 16gb though it said in specs it only was upgradable to 8gb... That is just the most ram that dell had tested in it when it was new.  16 worked fantastically... It is ungodly fast now!
5.0,Laptop and numbers.,No problems with using this laptop. It is fast but you need to become comfortable with typing the numbers from the top rather than the side.
5.0,Five Stars,"I had some problems but, they helped me fix it"
5.0,Five Stars,Solid computer and very fast.
4.0,ok,i like it but not very good tech help
4.0,So for the money this is pretty great. I bought 30 of these and only ...,So for the money this is pretty great. I bought 30 of these and only 3 had to be RMA'd back soo far.
5.0,Five Stars,Great working machine. Thank you Amzon
5.0,great product at affordable price,"this my  2nd from the same vendor, great product at affordable price.  great buy"
2.0,Description is not accurate,Description is not accurate.  Laptop was not refurbished by Dell and the charger/battery are not Dell brand.  Battery is lower capacity than OEM and the charger runs extremely hot.
5.0,Five Stars,Excelente!
5.0,Five Stars,looks and acts like a new computer. we love it.
1.0,One Star,empty box
4.0,Works great. Laptop is fast,Works great. Laptop is fast.
5.0,Awesome computer. Very fast and even though it says ...,"Awesome computer. Very fast and even though it says refurbished, I received a like new computer. Fast delivery also which is a plus. Great price."
3.0,Good day! Since I got hold of the laptop ...,Good day!
5.0,Five Stars,What a perfect extra computer.
5.0,Five Stars,Works great!
5.0,Laptop arrived in excellent shape and with the correct MS Win7 product key,"Laptop arrived in excellent shape and with the correct MS Win7 product key, so I got started right up with no problems.  Boot time is fine; no annoying fan buzzes or humming noises; the battery holds a good charge; power cord is in good shape with no fraying; malware and spyware scans found no issues; all four USB ports work fine; no problems connecting peripheral devices; CD drive works; software installs fine.  I'm fully satisfied."
3.0,"Overall OK, but battery life only 1 hour","overall ok,"
5.0,Five Stars,JUST WHAT I WANTED
5.0,Five Stars,EXACTLY WHAT I WANTED
2.0,Defective,I have been using it for three weeks. But it has developed a problem it shutts off (goes dead) on its own while using it.  You can boot it back up. But during the day this can happen multiple times.  I am looking to exchange it.
4.0,"Very nice, lightweight laptop that is efficient and have good ...","Very nice, lightweight laptop that is efficient and have good RAM speed.  I bought this laptop as a refurbished laptop and the only issue I have had with it is the mouse pad which tends to glitch whenever I have the laptop plugged in to the power cord.  The other downfall is the laptop comes with no installed anti-virus program and is prone to pick up a malware virus due to the loaded applications on the laptop that allows pop-ups from all sort of sites.  First thing you have to do after registering the pc, is to download a malware anti-virus software.  Other than that, pc is great."
5.0,Five Stars,Exelent
4.0,I like the computer,"I like the computer.  The keys have stuck one time so far, if it becomes a problem, I will return it."
5.0,Five Stars,Very please with the condition of this computer.
1.0,"Intermittent can't be fixed by refurbishing.....if it ""Ain't"" failing when they plug it in....they can't fix it.","Product was refurbished.  Worked fine for 4 months.  Now every command says ""Bad Request.""  Can't  use it.  It only had a 3 month warranty.  Evidently it had a problem that required it to be refurbished.  They did not fix the problem.  I learned a lesson.  It does not pay to ""GET CHEAP"" when buying computers.  Buy it new, from a dependable company and get the full warranty."
4.0,Allow Time,"Allow time for a re-install of the Operating System!  The product code provided for this refurbished machine required a complete re-install which took about 90 minutes. Once that was done, all has been good. I found the docking station that works with this on Amazon, too."
1.0,Hard Drive Crashed 12 hours After Delivery,The Laptop's hard drive crashed after 12 hours. This was a disappointment and and an inconvenience. The laptop was supposed to serve as a work laptop the following week.
1.0,Very Expensive Paperweight.,"This product was sold as ""Dell  refurbished certified""; from the minute I started using the computer it started acting funny. It opened applications my mouse was nowhere near, it closes things at random, when I plug my phone into it — it makes my phone act in the same manner."
5.0,Five Stars,Good deal. Great PC.
5.0,"Computer is good, everything needed was on the box","Computer is good,everything needed was on the box."
1.0,They claimed it's going to look and work like new. 2,Bought one in November 2015 and regret to buy this. See below the issues:
5.0,Great! Works like a new one,Great!  Works like a new one.  I am very pleased.
5.0,Five Stars,As advertised.
5.0,good purchase,"Nice computer.  Stable and sturdy.  After dropping it off the bed four or five times, it seems just as strong as ever."
5.0,Five Stars,Very fast strong  laptop
5.0,Like new,Works as expected.  Like new
3.0,cheated by seller,this laptop has non microsoft operating system installed in it. only learned about this when microsoft tried to install updated. I feel cheated
4.0,Worth buying,Product is good Worth buying. Found small damage.
2.0,Two Stars,Keys are broken!
5.0,Five Stars,Stesfied
1.0,One Star,Did not work!
1.0,"Didn't have everything computers are equipped with, and after ...","Didn't have everything computers are equipped with, and after I returned the computer they tried not to give me the amount I paid for it back!"
4.0,Computer was in very good condition.,Computer was in very good condition..Seems to work OK at this point..haven't had much time with it yet..more to vome
2.0,Too expensive,"Do not buy this unless you have checked Newegg. They have better promote for latitude 6430 at same price, which may be the best choice for you."
4.0,Have the latest service pack before registering Windows,"I had difficulty validating my copy of Windows and discovered (by accident) it was because the computer didn't have the latest service pack installed. It would have been nice to know about that before I started. As for the computer itself, it is fast enough for what I use it for, but I'm disappointed with the battery life. I was hoping for a 9 cell, but I do not recall the ad stating which battery it came with, so I cannot claim that it was misadvertised. I was attracted to this model because of the SSD, Windows 7 pro, the solid build and the eye catching price."
1.0,Waste of money.,There's a squiggly line through the screen when I play videos and picture blurs every couple of minutes.
4.0,I like the product,"I rated this product 4 stars due to it missing a screw on the bottom of the case. It also came with a cheap charger which requires a little longer to charge the battery. Overall, I like the product. It's a tad bit on the slow side, however, gets the job done."
2.0,I've only had it for a few weeks and it ...,I've only had it for a few weeks and it shut down on me. I cant get into it and the papers it came with have no phone numbers for support help. Only email addresses. How can I email if I dont have a computer to email from!!!!
5.0,Five Stars,This laptop is phenomenal I highly recommend it
5.0,Five Stars,Awesome Laptop! Highly recommend it.
1.0,Nope,Worked for abt 1 minute then stopped charging then ran out of battery and won't charge. Company is in NJ and will take weeks to turnaround replacement
1.0,Cord,Cord did not work. Had to return.
1.0,harddrive failed after 4 months of use.,SSD failed after 4 months of use. had only a 90 day warranty so must replace out of pocket.
5.0,Like it very much!,We are happy with the Dell but have not used it much yet.  It is very durable and is just as described in Amazon.
2.0,cmac,"Misunderstood some of the features on this laptop. Wanted a laptop similar to the Dell Inspiron 600M 14 inch. This laptop was found to have a problem with the plastic frame around around the  screen ,it kept coming loose,also the bottom plastic had to be snapped into place several times. Also this was not a new item,it was refurbished and was not checked out before shipping, plus packing was very skimpy. Be aware that the battery tends to get hot after use and the bottom side gets hot."
1.0,You don't always get what you pay for...,I love my laptop but my only gripe is that it was furnished with an old battery that has a power supply of less than an hour when fully charged. This resulted in me having to purchase a new battery for my laptop which is why I'm only giving one star. I don't think that it's not too much to expect that a new laptop to have a new and fully functioning battery that actually works!😒
5.0,Five Stars,I'm having a great time with  this laptop.
5.0,Five Stars,THIS LAPTOP AND WINDOWS 7 IS GREAT!
1.0,I only enjoyed playing around with it for 10 minutes before noticing ...,Dead on Arrival.
