ratings,rev_head,revs
1.0,Dead out of the box,"Bought this for my uncle who was visiting from out of country.  My fault for not powering it up before he left cause it was dead out of the box.  It will not start up and all he gets is a blue screen with a few options to go into recovery mode, but nothing happens when he selects the different options. I possibly got a defective comp right out of the box."
2.0,10 S not plain windows,Guess I should have read the comments. I wanted this for a specific program and knew I couldn’t have a Windows 10S and saw it was listed as only windows 10 and eagerly ordered it... just to find out it was windows S which is not compatible with the program I needed! Should be in the discription that it’s 10 S!
5.0,very satisfied,I read the reviews before I purchased this laptop and I agree that it is a great laptop.  It was easy to set up and I am very satisfied with its quality and function.
1.0,Whats the problem with my battery,I just got this laptop and within a hour of the same day it goes off comes back pn after3 hours . If it is not put on the charger it will not stay on.
1.0,Terrible product,"I purchased this 10 weeks ago for work to replace my MacBook. It now will not work at all. It repeatedly keeps telling me that there is an internal error it will automatically repair, except it seems to be incapable of doing such."
1.0,It does not work,"Only one day it worked and then it is not turning on, I am returning the product."
3.0,The audio quality is not very good,In addition I called the Amazon phone line and specifically asked if the product could be connected to a gateway internet provider and was assured that it could but this was not so!
4.0,Good battery life,For simple tasks this machine is great. It seems to crash and randomly close windows sometimes when surfing the web. Colors on the screen are a bit off but  overall it’s fine for my needs.
1.0,I GOT HACKED!,I received this computer today and my google account got hacked into.  I sat on the phone with Microsoft and they tried to charge me 149.99 dollars to “unhack” my account. I had to reset all of my passwords. This computer was supposed to be “brand new”. My information shouldn’t have been hacked into with it being brand new. THIS IS A WARNING. BE CAREFUL.
5.0,Good value,I just needed something for emails/internet and this is light weight and works great!
5.0,Great value for the money,"Build quality is good, good battery life, runs ubuntu 18.04 great (you only have 2 cores though). It performs well for the specs given. Im booting of a usb drive, didnt wipe the windows partition"
4.0,Runs smooth,Love this little computer it is fast  Great for web browsing and e mail.  Nice for my Strat Baseball game.  Does the job.
1.0,unreliable,It stopped turning on after three weeks only
5.0,Simple but strong laptop,It’s worth every penny. Great laptop for what it’s meant for.
5.0,High quality for the price,"Really light, long battery, really fast to boot Windows 10 PC that has held up for several weeks now. As a daily Mac and Linux user, I'm quite impressed with this PC."
5.0,Its okay hope it don't fail me an my business,It was fast i. Good laptop bit its 🔋 wont stay charged
4.0,Getting out of Safe Mode (s mode) will be a pain but it’s worth it!,I bought this product for work purposes and it’s been mostly a breeze setting up. The one difficulty is getting out of S mode so you can download non-Microsoft apps like Google Chrome. Look up video tutorials or find yourself a tech savvy person to help you because the Asus support people won’t.
1.0,Terrible,"Very slow, speakers are terrible."
5.0,Highly recommended,Excellent for price
5.0,Great for traveling perfect for movies,Great for traveling and movies takes a little bit to get used to the size but picture quality is worth the price I wouldn’t pay over 200
5.0,I am satisfied,I am satisfied
5.0,Perfect for work and travel!,Perfect for work and light gaming. Powerful enough to multitask on chrome word and acrobat. Great battery and light weight.
5.0,Excellent little laptop!!!,"Excellent little laptop with long battery life, fairly loud speakers and good enough screen quality for its small size. So delightful to carry it around with me whole day for all computing usage."
5.0,Buy a portable hard disc),The laptop is just perfect I love it! It feels like macbook air 11' for me just the screen quality is worse. But  for this price it's a perfect choice!
5.0,Best for this price,Perfect for school and basic work. Great battery life. Don't forget to update Windows S to Windows Home. In S mode you can download Apps only from Microsoft Store.
4.0,"Excelente equipo,muy rapido y versatil.","La única falla es que trae muy poco manual de instrucciones, sin embargo su configuración fue rápida."
1.0,Slow,Do not buy this. Plain and simple. Save up another 50-80 dollars and buy a different brand.
