ratings,rev_head,revs
4.0,Works for the money,"For the cost this was a good buy since I didn’t want a chrome book, but the battery definitely doesn’t hold much charge and the smart card reader is jammed. But overall it’s a good value for very basic gaming and studying"
5.0,Great product,Great
4.0,Can't beat it for the money.,"Aside from having a slight ding on the lid, it's perfect. Works great and handles my Realflight simulator just fine."
5.0,Five Stars,"Works perfect, and is like new."
1.0,the Laptop came broken ... does not turn on, the Laptop came broken ... does not turn on
5.0,Very happy with this computer.,Works quite well. if
5.0,Pretty good . I'd recommend it.,Great speed battery life not so great. Wish the keypad would light up but good product and fast delivery.
1.0,"Dell Latitude E6430 Laptop WEBCAM  ""that has no webcam!!!""","Dell Latitude E6430 Laptop WEBCAM  ""that has no webcam!!!""  WHAT MORE CAN I SAY!"
5.0,Excellent product,Excellent purchase! Easy to set up and works very well.
5.0,Happy with the laptop,Happy with the laptop. Arrived unbelievably fast. Think it was 48 hours. Booted right up. Left it running for two weeks to burn in. All features working. No complaints.
4.0,Ned’s battery replacement,"Unfortunate the battery that came with laptop isn’t working at all, BATTERY NOT RECOGNIZED  message is being displayed"
5.0,Everything is good but only battery trouble,Battery duration maximum 30 minutes. Again I need to put charge
5.0,Nice Refurb!,Excellent so far! Clean with a nice refurb look. Runs and charges great.
4.0,Nothing,Haven't had it long enough to answer
5.0,Good deal!,"Great school computer for kids, great price!"
5.0,Works 100%,Very good
4.0,Operating system,Very poor battery life.
5.0,Great purchase!,Great purchase!
4.0,Worth the price,It's good. No complaint.
5.0,Good value for the price,Personal computer.
5.0,Good deal,"Fast shipping, arrived as advertised and works well."
5.0,Great Computer,Best PC I had!
4.0,Good for the money,"Great computer but it will lag/freeze.  Also, not sure but I thought MS office was included, it is now asking for me to by something. For the price it works great.  I will check with the company on the lag/freeze issue."
