ratings,rev_head,revs
3.0,I guess I thought this was what I needed also ...,"I guess I thought this was what I needed also but again, I was wrong. I haven't tried it for my windows7 yet. My laptop with windows 10 just stays at a black screen saying something about image. I can't get it to do anything at all."
4.0,The product performed beautifully and was easy to use,The product performed beautifully and was easy to use.  I recommend it to anyone who needs to install Windows 10
1.0,NotMatic,Did not work- developer never responded
5.0,Five Stars,just as described
2.0,bad copy went to use it on computer cd-rom was ...,bad copy went to use it on computer cd-rom was fighting to read it correctly kept making clicking sounds would not load up
5.0,Five Stars,easy to apply
1.0,One Star,Windows 7 did not recognize this disc
1.0,Don't buy.,Didn't work.
5.0,Driver DVD,Works fine for most drivers.
5.0,it works!!!!,Downloading made easygoing with this drive.
5.0,Five Stars,"Worked great, got my computer back up and running."
5.0,Five Stars,"working good right, thanks."
5.0,Five Stars,Thank You so Much!!!...Wonderful***
1.0,Doesn’t work,Didn’t even fix my computer.
1.0,Did not work,Win 10 will not initiate at start up. All of the options in Win 10 were tried. When repair disc was installed it was read by the system but Win 10 would not start. BSOD after all options.
4.0,Four Stars,Worked as advertised. Automatic and quick.
2.0,Did not work!,"After the first process, my firewall detected some warnings from the usb stick and automatically deleted the installation folder!"
5.0,Good purchase,Disk was brand new and worked as expected
1.0,Not what it was advertised as!,It states that it is for Dell computers....nope! It's not! Didn't work on my son's computer! Soo....that was a wast of $11. I guess you live you learn.
1.0,Wouldnt recommend to anyone,Its not what i ordered mor ja it up tk date at all. All it did was make everything a few yfs outdated very unsatisfied
4.0,Does exactly what it’s intended for.,Good product. It could use some instructions with the package to save some time browsing the Internet.
3.0,None,It’s ok
1.0,Know before you buy,THE PRODUCT DID NOT WORK
5.0,That when you buy something it should work,Did not like it at all I did not work.
5.0,Item arrived as described,"The Desctop arrived on time, well packeged, run with no issue."
1.0,no good,no good
5.0,Five Stars,Bought it against a rainy day that I hope to never see.  Thanks for stocking it.
5.0,"Missing Drivers from your Motherboard here it is, the Driver Disc finder!",I have used this a few times and works for the unknown drivers I had tried looking for on the internet. Just put the disc in and it find out what you need and it starts updating form the disc first.
4.0,Four Stars,it updated two computers
3.0,Three Stars,it didn't help my computer
1.0,i got the item and put it in computer and ...,i got the item and put it in computer and nothing happened for me. it was suppose to update my outdated drivers but didn't
1.0,Recovery disc,if you have a new computer you don't need this disc. your computer has an recovery in it
1.0,This windows Installation disc said that it will install my ...,This windows Installation disc said that it will install my mini WiFi adopter driver on my Asus Eee 900HD mini laptop  and I tried every way possible to install but your disc did not install the driver.
4.0,Nothing,Good
5.0,Five Stars,Very responsive shipping great product
1.0,RETURN WHERE ? HOW ?,;PRODUCT DOES'NT WORK
5.0,Five Stars,Does what it said it would.
3.0,Disappointing,Does not work
