ratings,rev_head,revs
5.0,Switched from Apple to this laptop,"My MacBook Pro died from a motherboard problem. It lasted maybe 4 years, and not wanting to spend that kind of money on a new Mac, I decided on this laptop. Hasn't been a problem switching from IOS to Windows, I used to hate Windows with a passion. Apple has just got to expensive for what you get and this laptop bridged the gap just fine."
5.0,Best bang for the buck!,"Awesome computer. Best bang for the buck. 8GB of RAM, 1TB of HHD, good battery quality."
5.0,Too New!,Can't rate it yet for battery because I haven't had it long enough and besides I bought it for my wife. She seems happy with it and I thought the price was good but she said I spent too miuch money. It was self defense as I was constantly having to work with her old one and it was slow at best.
5.0,Great home/office laptop,"This is a great laptop for home/office users for sure. I know because that’s pretty much how I use it and it’s just great for that purpose. Sorry gaming community if y’all came here to see me tell you if this was the perfect Fortnight laptop. I don’t know, I’m not a gamer. Again, I’m sorry, don’t come for me!"
5.0,Can't be beat in this price range,"After removing the bloatware that comes with Windows, this laptop is pleasantly fast. If you're trying to play GTA or some huge game, or use AutoCAD, obviously you need another computer, so those reviews talking about this not being usable, either have the wrong computer for what they're doing, or dont know what they're doing. Google removing Windows 10 bloatware, maybe spend an extra $30 on an SSD, if you have some extra money to burn, spend another $40 to upgrade the RAM, and this is a great computer."
1.0,DO NOT BUY THIS UNDER ANY CIRCUMSTANCES!!!!!!!,"DO NOT BUY THIS UNDER ANY CIRCUMSTANCES!!! In less than 6 weeks since opening it, it has had frequent freezing, and now had a total windows crash. And they have the worst support hours ever. Wish I had bought my another HP after my last one lasted 8 years."
5.0,oustanding so far for home use,I like the laptop. fast and reliable.
4.0,High level of performance and multitasking but low level of battery life and screen quality.,"If you are looking for a cheap laptop with good performance level for daily internet surfing, MS Office usage, watching youtube your choice will be good. Even you could play some games with high system requirements, for exp. PES 2018 goes really fast."
5.0,Worth the purchase,I purchased this system for writing and it holds up very nicely. I’ve also tested the quality when it comes to videos and even making and editing videos. Not to shabby
5.0,Lenovo is the best,"My first laptop was terrible, Then I bought this and I couldn't be happier. Be smart and just buy Lenovo you'll be glad you did. Plus if you get the help app you will get excellent service and piece of mind..Thank You Lenovo.."
4.0,It can be used for light gaming With low setting,Touchpad froze during first use.. Otherwise it's a great laptop for the price.
4.0,good value for multi-tasking,"Bought this laptop for multi-functioning at home. It has all the bells and whistles for the right amount of money.  The AMD processor works smoothly. I only have 2 issues with this product: it could use an additional USB port, and it comes with a sufficient amount of adware. Otherwise, it is a sound piece of machinery, does everything I want it to without complications."
5.0,Teach your customer service better.,It has been great. Even though customer service at Amazon said it wasn't compatible but it was. I bought a HDMI and it was compatible. She just kept wanting to help me send it back.
2.0,Mouse doesn't work,I purchased this almost one month ago. When it arrived the mouse didn't function all of the time and as of today it doesn't work at all. Also the charging cord is so loose it often falls out. I am going to try to find someone local to try abd fix it. I do like Lenovo products but this one is a dud.
5.0,Good for school etc,"As expected, works great"
2.0,Looking for a good PC laptop? Look further.,"Well, part of my dissatisfaction stems from working on a Windows platform. The voice assistant is irksome, and the trackpad is pretty confounding. It seems to activate without any decisive command to do so. The battery life is quite poor and short. The unit is pretty heavy and cumbersome as well."
1.0,Unfortunate transaction,Did initial set up. Operating system encountered an un-repairable error and wouldn't start the computer anymore.
3.0,Not a bad laptop for the price,"This computer replaced an Acer with less RAM, so I'm pretty satisfied so far. It seems to be holding up with all my multitasking. I thought the keyboard was backlit, so I was disappointed to find out it wasn't. As some others have said, the screen resolution could be better, but oh well. Overall, I think it's a good deal for the price. If you're not ready to spend over $400 for a computer, this is a pretty good one."
2.0,Beware broken laptop,Broken on arrival...
4.0,Hard to beat cost/hardware,"Great for the cost range, good for most activities. Would give it 5 stars yet I have noticed it can't quit handle some of the new game graphics and continuous playback of HD movies. Its advertised good for games but be cautious with expecting it to perform well with new games coming out and future stuff."
5.0,That it lives to my expectations.,"So far I'm very pleased with the unit for the price.  Well designed laptop. attractive, sturdy, and fast responses."
5.0,As Advertised,No surprise on this purchase.  Seller quickly delivered  laptop that met all expectations.
4.0,great computer,The only little downfall is the sound quality. still good speakers but no bass. Which i guess is normal this is my first laptop
3.0,Poor battery life,Mine is a defective model. The battery life is significantly poor and the charger gets hot very quickly. Will be returning for a replacement
5.0,Very nice.,Simple home computer that appears to be perfect for my needs. So far so good.
1.0,Product came broken...,"The laptop came in with a dead battery... Won't turn on or stay on for a second if not charging. Even thought it says its battery is at 88%+ when its on, will go off as soon as you unplug the charger."
3.0,Disappointing...,"Maybe I'm too used to SSD now, but I felt really disappointed with the performance of this laptop. It takes forever to boot and even browse the internet!"
5.0,Work fine with Steam games,"Purchased used.  Raft a little slow to start up, but works well once loaded, no glitches."
5.0,Good appearance,Great equipment for the price
1.0,Trash,The keyboard was defective. Had to send it back.
4.0,My son likes it,I’d give it all 5 stars but the camera won’t work!
5.0,Good value,Good laptop for home personal use
5.0,Excellent so far.,Excellent so far.
4.0,Good laptop,Good cheep laptop perfect for school and nice look. Get your moneys worth.  Only issue i had is I would freeze every now and then right when i got it. Doesn't do that now.
5.0,"Great for Poets, Writers, and Authors!","I mainly use it for writing, creating cards, and creating videos.  I don't have any bad thing to say about it."
5.0,Great Product,Awesome laptop
5.0,It's great for its everyday no frills use.,Pleasantly surprised
5.0,quality very good,Nice laptop for the price.
4.0,Ideapad,Duración de batería no es lo que esperaba
5.0,Lenovo laptop,"Excellent price for this laptop, easy setup, charge battery over night and booted up."
5.0,Value,Absolutely great computer for the price.
5.0,Great gift,This was a gift
5.0,Good,Good product for the price
5.0,Thank you,Nice
2.0,speaker,my speaker continues to static when I play music anyone else experience this problem if so how do I fix it
5.0,Good buy,Slower then I thought
1.0,In fast pace and impatient world- this just wastes to much time trying to accomplish simple tasks.,"Unfortunately this computer is super slow, tried it hoping it would be fine to get research done for papers...it’s gonna go to the grandkids for first time learning for alphabets and shapes...kinda sad but true."
4.0,Lenovo laptop,Seems like the battery does not last very long. I think was a good value. If it had been more expensive I would have been more concerned. Lenovo does make dependable products.
5.0,Great laptop for it's price,"Great for it's price I use it for gaming(darksouls 2,League of legends for example) and for 3d modeling(Blender) and it's working perfectly so far"
5.0,Excelente Producto Precio,"Me agrado muchísimo este producto, era lo que necesitaba, las teclas numéricas a un lado me facilitan a la hora de trabajar con excel. la Batería dura 2 horas, es rápida y el envió fue excelente"
4.0,Love it,Had been about 5 years but was skeptical being a non computer type.Good computer!
1.0,Too Slow,It laptop is very slow and the screen birghtness is pathetic. I just received it one day ago and I cant stand it
3.0,"great value for money, however battery life sucks.","Bought it a month ago, so far so good, only complaint is the poor battery life. A fully charged battery only lasts about 2 to 2 1/2 hours, less if you're watching videos."
1.0,The noisiest laptop i've ever come across,Returned it less than 30 mins out of the box because the laptop will just not stop making noise!
5.0,"2018 Newest Lenovo Ideapad 15.6""",I recommend everyone to buy
5.0,Great value for the price,"Good price, good computer, happy customer."
4.0,Affordable and easy to use,Great for office and home use
5.0,Good,Fast. Excellent.
5.0,Awesome computer.,Awesome computer.
5.0,Buenísima,La computadora anda muy bien. El envío tanvien. Buena inversión.
3.0,"Decent for the price, but battery is terrible.","Decent enough laptop, but the battery drains very quickly. Look elsewhere if you need an ""on the go"" laptop."
2.0,poor quaility,battery life sucks performance is slow I don't recommend this laptop
5.0,Windows 10 not my favorate,Nice lap top just not a fan of windows 10  i' M 68 don't like change also not password happy
5.0,Great product!,Great product!
1.0,MALFUNCTION NEED TO RETURN,"The laptop malfunctioned from ""Day #1"" and I'm returning it"
5.0,Great product,So far its working great. I love it
3.0,Speaks for itself,The cost and quality speaks for itself.
