ratings,rev_head,revs
4.0,Speakers are not loud enough to really enjoy a movie though so external speakers are needed,"Fast, helpful, and not as pricey. Using for my daughters home schooling. Had it for 2 months and we’ve watched movies from dvd and online. Speakers are not loud enough to really enjoy a movie though so external speakers are needed."
5.0,Good buy.,"Good purchase for the money. Bought it as a gift, so I hope it performs as well as I expect it to."
1.0,Poorly made!,"This is a cheaply made computer, and the power cord has died already.  During the first week I had the computer, it would scroll rapidly through every open program and document like a strobe light, and I had to wait until it stopped on its own. Also, some programs recently disappeared,  including Microsoft Office. I will go back to Dell for my next computer."
1.0,Not worth it,"Cheap, flimsy, some keys stopped working with gentle use"
1.0,"The built quality of the laptop is very poor, it has already started to break near the ...","The built quality of the laptop is very poor, it has already started to break near the charging port. Never expected that the HP will make such a flimsy build quality. Highly unsatisfied with the product. I will not recommend this."
1.0,Craptop,This laptop no longer works after minimal use over the course of eighteen months. Huge waste of money. I tried resetting it to fix the problem but it died. I lost tons of files. Now I can’t return it. Don’t waste your money. It’s a scam.
5.0,fast and easy to use,"I'm no geek when it comes to computers, and I needed a laptop to replace the one I'd had for years that had become very slow, non-responsive to some commands, keys falling off, etc etc - love this laptop - easy for me to use, very fast, nice screen quality - the geek who transferred my data over from the old laptop to this one said ""that's a really nice laptop"" -"
1.0,The cake is a lie,"Longtime HP user here, I've only had this product for a few days but it has been overly unresponsive, with a lot of crashes. Lots of these 'problem' boxes have popped up. I'm unsatisfied with my experience so far and will likely send it back for a refund."
5.0,"It works great, does everything it should and is lightweight too","I've been using this laptop for 2 months now and haven't had any problems. It works great, does everything it should and is lightweight too."
5.0,I'm pleased,"Has performed well for me. Touch screen, easy to get up and running on the internet."
3.0,Poor quality materials,The power port and ear bud port are poorly placed and do not make a secure connection.  I see the ports breaking in the  near future.  The plastic shell is also low quality and unpleasant to the touch..  HP is cutting corners on this model
5.0,Number Board great for data entry!,Took a while to download everything.  Once up and running it is working great.  Touch screen feels weird...  The number keyboard is awesome for anyone who has to do data entry.
5.0,So glad to have a touch screen,"Computer came in pristine condition, clearly not a prior return. Set up was easy and the audio assitanant was slightly humerus during the process . Love the touch screen. Have had problems scrolling with mouse after recent updates to windows 7 home and work computers . Problem solved at home with the touch screen."
5.0,Great product for the price,I do trust Amazon for the products they advertise for they do lever always on time this product is awesome touchscreen is wonderful the price is great except for one issue which this computer and laptop doesn’t come with the Microsoft word I have to buy it separate otherwise quality is excellent
5.0,What I was looking for,I am using the laptop as i am typing I really like the touch screen HP is best
5.0,It’s a good laptop for the money,"I bought this for school. It operates as expected. I have had HP machines in the past, including a Pavillion PC which still runs. It’s a great buy for the money."
2.0,Disappointed at battery life,"I JUST got this laptop in August and I am so super disappointed at the battery life. I haven't ever left the battery charging overnight or for long periods of time. However, it still hardly gives me a long battery life. I am so disappointed. I work online and I just can't believe I spent the money on this."
1.0,Slowwww,"Slowwwww. Very frustrating, and I’m only using for web browsing and writing papers."
5.0,Everything is great!,I am a HP laptop user for many years and I have not had a bad HP laptop including this one. Everything is great!
5.0,It does everything My Iwfe would wish it to,"She likes the touch-screen (it is Meh to me..). She likes that is more responsive than her old laptop, she was happy she was able totransfer her old programs over with no issues (including Microsoft Office!)"
5.0,GIFT FOR MY WIFE !!!!,TRIP WE ARE GOING TO TAKE !!!!!!
5.0,A very good deal,So far so good it’s a little early to be writing a review I haven’t had it 90 days yet.
5.0,I love this laptop!,"This laptop has a great touchscreen, great speed, memory and an awesome dvd/cd writer."
1.0,DISAPPOINTED,"Computer is grey in color and its body is made of very cheap, flimsy plastic! Its also incredibly SLOW. VERY DISAPPOINTED."
5.0,Nice size,Nice laptop.  I'm using it to leave this feedback.  Love having a DVD slot too as several of my programs that I've been using for years need that option and I didn't want to pay for them again.
1.0,*AVOID  HP  COMPUTERS!!!*,"Overall TERRIBLE COMPUTER, even the AI(Cortana) SUCKED!!!"
5.0,Awesome,Great quality for the amount we paid for the device. Mine came undamaged.
5.0,Enjoyable,Loves it
5.0,Touch screen is nice,I'm using this for teaching to keep my lesson plans organized.
5.0,Very good laptop.,I am very pleased with this computer.
1.0,One Star,Bought it in January 2018 and now May 2018 Hard drive failed.
5.0,Excellent! Another winner from,Excellent!  Another winner from HP
5.0,So far so good. I'm not a gamer,I'm using the laptop to write this review. So far so good.
5.0,Good machine,Love perfect for what I needed
5.0,Great!,Great computer. Nuff said.
5.0,Great price,Great gift
5.0,GOOD PRODUCT,GOOD PRODUCT
5.0,Five Stars,Very fast!
5.0,Softwares,It is a good ítem. Very helpful at work or school. Love ir.
5.0,My order,It was just what I wanted.
5.0,It has all that I was looking for in terms of storage and RAM,So far I'm loving it. Planning to buy another one for my self soon as this one is for my brother for school. I like everything on it so far
1.0,Screen broke after 4 months.,I bought this laptop in December of 2018 and today  May 5 the screen went all black.
1.0,Agonizingly slow,Agonizingly slow. Nothing like on the product description.
1.0,Error message has come up after an update.,Error message has come up after an update. Unable to proceed in safe mode and I have to take it in to get fixed
5.0,Nice for the price,Love it
5.0,This item was delivered on time,It looks great
5.0,Precio y configuración,Buena configuración para lo que ocupo hacer. Excelente adquisición.
5.0,delivered as advertized and on time,"no issue whatsoever, got what I expected and got it on time."
5.0,Best value PC.,It's wonderful for cost-to-value. I like my new HP touch screen pc.
1.0,The laptop is not as good as it is described in product introduction,"The laptop is not as good as it is described in product introduction. it's an all-plastic, cheap looking one. I also don't like that some other customer has already mentioned, only trial version of MS office is available for some time period."
5.0,Value,Good quality laptop
5.0,Great pc,I have it to my daughter and she used it all the time
1.0,The laptop on the screen isn’t the laptop sent,This is not what I expected to get
4.0,Four Stars,"Love it, still learning"
5.0,Great buy,Love this item!
4.0,Works,"Nice computer, would rate it a 5 if it didn't have the issue when I got it. The Windows would not update and took me about 6 hours of retry after retry to get it to go thru. But overall works well."
5.0,Good value,It is a nice clean design.
5.0,Five Stars,Great Laptop for the money.
5.0,Five Stars,Great computer especially for the price.  Updates do take a while but worth it. Lovin it!!
5.0,Five Stars,BANG FOR YOUR BUCK
