ratings,rev_head,revs
2.0,NO PADDING ALONG EDGES,"First of all, this bag doesn't protect your laptop from anything except if someone hits you from behind. Once you take the backpack off, you had DAMNED WELL BETTER be sure you're putting it down super slowly. The bottom and side edges of the laptop pocket have no padding whatsoever."
5.0,Very Happy With This Bag!,"I am very pleased with the construction and design of this bag.  The materials used are solid and sturdy.  I am impressed with the stictching throughout the bag.  The overal design was well thoughtout.  The interior has plenty of space for multiple larger books while still being able to use both side mesh pockets (water bottle in one side, reuseable coffee mug in the other).  The bag gives excellent protection for a laptop and tablet.  The front orgiazational pocket has enough space to fit multiple things in without over crowding making everything easy to get to.  Carry handle is heavy duty and comfortable."
4.0,"SA1900 - Good quality, great amount of storage space, but can I get a few more pockets?",I have multiple laptops I can assure fit in this backpack:
1.0,This is not easy to check,"I've used this bag for a month to carry my lunchbox, my water bottles, and a few books around work. I have to go through a bag check every time I enter a building. This is not easy to check. The large pocket does not want to open all the way without considerable effort, and the middle ""tablet"" pouch is an utter waste of space in this regard. I keep my 2 calculators in this pocket and nothing else can reasonably fit in it."
1.0,I used to love these bags because they look and feel nice,"I would gove 0 stars if I could because Swiss Gear has gone down hill over the past couple of years. I used to love these bags because they look and feel nice, while still being extremely functional. The past 3 bags that I have gotten from SwissGear have all fallen apart with in months of me buying them. All different problems like broken zipper, broken strap and torn material on all parts of the bags. I purchased this bag because I was thinking maybe it had been a fluke thing..... guess again. A broken zipper after 1 1/2 months. I try to reach out to see what kind of warranty the bag had and after sending them a receipt from Amazon and a picture of the problem with my bag, this wasn't good enough for them to move forward with the warranty process. They had a long list and over 5 pictures to take of the bag, just for me to have to pay to send back a bag that was faulty. So I'm already in the hole with this bag and now you want me to spend all of this time just to start the warranty process??? Worst company ever. My time is valuable too. Time is money so pay up because your bags have become just another cheap bag and you need to refine your warranty process. I will just bad mouth you to everyone that I see because doing your list to get you to honor your warranty just isn't worth it to me. This whole experience has made me want to make you hurt where it hurts the most. Your wallet. I will never buy one of these crappy bags ever again, and I will bad mouth you till the cows come home. SwissGear is garbage. Please stay away from these guys."
5.0,Some things other reviews missed,"Great backpack. I'll cover things most reviews don't. The main zipper is very heavy duty and should last a decade, at least. The 1900 has a spot for a full sized ipad (not for rubber case though) instead of extra compartment. What's great about the pouch is it is inset so your ipad will be protected. What is interesting about the laptop pouch is 1 zipper will open the backpack like a book, but you will still need to open the side zipper to get the laptop... since the side zipper is accessible from the outside, you can bypass the full zipper and just pull the laptop out from the side. The full zipper is good if you cram your backpack and things are tight."
5.0,A Perfect Backpack...," Whether you are a traveller or hobbyist hiker or just an office person who needs to carry his work laptop, you will need a comfortable backpack ,I have been using this for long enough and serves all the above purposes, let’s take a look at this SWISSGEAR Travel Backpack"
1.0,Don't Buy!,"For the price I expected a much more durable product. I only used this on 2 flights. Probably carried it for  about 3 hours total including  on and off the planes.  I was shocked to see it  is already ripping  at the seams. And not just a small rip, about 2 inches. This rip is in the smaller front pocket which only had pens, some post its and mints in it. So it wasn't overstuffed by any means.  I can only imagine how the other seams will be. Sadly I am 4 days late on being able to return it. So this fairly pricey backpack was NOT worth the price."
5.0,I am in the Swiss Gear family now!!!!!,I work for the federal government and I am in the field quite a bit. That means everything I use in my office has to be transported to my Midstream River location and I noticed that most of the other surveyors all seem to have Swiss Gear backpacks. I've had numerous conversations with them and all they do is praise the quality durability and how comfortable their backpack wears when packed full. I don't think I have ever used comfortable and backpack in the same sentence. My research resulted with the reality of how expensive these swissgear backpacks can be. But hang on a minute! I have been a loyal Amazon disciple and have been a part of the Amazon Prime family for going on two years now and lo and behold a daily deal came out and this was the backpack for sale for only fifty bucks. As I said before I had researched the Swiss Gear backpack so I know all of the models and this one is a true classic. I just received it today and I am all smiles. Small and big pockets for all of my equipment and three different spots for my laptop and my tablet and my analysis machine. I even have room for my lunch and a tasty beverage. All kidding aside this thing is very very well made and I especially commend Swiss Gear for all of the padding and attention to comfort as I am like my peers and can pack a backpack full. The coolest thing about this backpack is they put a little spot on one of the shoulder straps for my sunglasses! Holy cow it's this thing dispenses beer I have got it made. In all seriousness you just can't go wrong with one of these backpacks as I have been envious for about a year-and-a-half watching my coworkers enjoy this sheer quality and comfort.....
5.0,Just What I was Looking For,"I was stuck deciding between this bag and a high Sierra one for high school. Unfortunately, my old highsierra broken after a good 4 years of use. While I was thinking about getting another one like it, I caught a glimpse of this bag. My mouth dropped as I inspected the amazing deal. ""60% off?!?!?!?!"" I thought to myself. ""There has got to be some sort of catch to this."" And now after a almost a week of continuous use, I am happy to report that there is none. This bag is literally the epitome of perfection. It's good for all conditions of weather(rain, snow, etc.), it's extremely durable, and it has more than enough space for anything. Being a highschooler, I unfortunately have to carry 3 inch thick (yes, I measured the thickness of my books) textbooks around with me all day. This also includes, my lunch, gym clothes, 4 binders, and 13 inch laptop. My old backpack was reduced to trash due to this. However, this backpack treats that challenge like it's nothing for it has more than enough space. The bag has tons (and I mean TONS) OF extra pockets hidden around for little things such as cellphones, house/car keys, ear buds, and more. What I like even more is the fact that the main compartment zips down to 3/4 of the backpack. This comes in handy if someone is going to the airport and needs to show the security all the electronics through a metal detector or something. I haven't really used this feature yet, but it surely will come in hand later on. And as an added bonus, Swiss gear gives the owner a great warranty for the bag. This comes with every purchase of the bag made (you don't have to purchase it additionally). I am extremely satisfied with this backpack and would buy from Swissgear again."
5.0,Best travel backpack I've ever had!,"This backpack fits everything I need for a quick weekend trip. Clothes, laptop, etc. -- it's an amazing carry-on bag! The straps are comfortable, even while dashing to make a connecting flight."
1.0,Don't buy for heavy duty use.,"The design is bad because it tapers up so you have more room on the bottom than on the top. There are way too many pockets, compartments and therefore, zippers. I cut out the divider inside because I couldn't figure out a use for it. It just got in the way of putting things in there. The material is incredibly insulating and there is zero airflow even though it advertises as having an airflow feature. Do not use in summer."
4.0,Great,"Got this backpack as a replacement for another Swiss Gear backpack that I had, not because there was anything wrong with it, just that it didn't fit my new larger laptop.  I had my other Swiss Gear backpack for 8 years and other than normal wear and tear, which really wasn't much, is still in (now at about 10 years) really good condition.  That backpack literally traveled the world with me.  This one at barely a year and a half has already started to show signs of long term wear and tear.  Swiss Gear is honoring their warranty, but I have to pay for shipping, and they are just going to ""repair"" it and can take up to a month.  Personally, I think they should be paying for shipping and/or I should get a whole new bag.  I have other Swiss Gear things that have held up really well, so I don't know if this was the one that was made on a Friday at 4:59 pm and didn't quite get QA'd properly.  Love their products, just still not too sure about this one yet."
5.0,"Great product for traveling, school and college!","Best backpack you could ever offer, has a lot of storage for a lot of stuff like books, folders, pencils, sharpeners, phone, tablet, laptop, camera, keys, chargers, clothing, shoes, make-up, two water bottles, snacks, etc. there are so many pockets and zippers. I was surprised by how much stuff this backpack can pack! could fit more than what a normal backpack could, it is just like a small suitcase. Fits my 15.6 inch laptop, it could fit like up to 3 laptops, 2 iPad's, 1 phone, my shoulders or back don't feel sore at all. I love that you could have your phone inside, connect your earphones to your phone, take out your earphones through a little whole and listen to music on your phone while carrying in the backpack (phone pocket). Great price and Great arriving! I recieved it in 2 days!"
5.0,Love this backpack,"This is my second Swiss Gear backpack, even though my first one is still in decent shape I wanted more pockets and organization - which this one totally gives you.  My husband has this backpack in black and has had it for over 5 years now.  Now we match.  Just the ability to have so much stuff put into so many different pockets is perfect as everything has a place and fits without having to go digging for what you are looking for."
3.0,Red and Black Backpack,"I thought it was bigger, than what it really is. In the picture the space looks bigger, but its mostly padding for the laptop. I thought this would be an awesome college backpack. Don't get me wrong, I still holds a couple of binders or one big textbook, but I can't carry my whole days worth of classes in this back pack. In one of the pictures the back pack opens flat, I assumed that was where the laptop went, but the laptop actually goes in behind that space (as this space is the part for your books) the zipper for the laptop compartment only opens half way up, so if your laptop is bulky and some what hard to put into straps, its going to be difficult because it doesn't open all the way up. But there is alot of padding. there is a space for your tablet, but nothing to keep the tablet in place. The largest front pocket opens to have a sleeve for either your cell phone, or ipod, with a hole for the earbuds to go through, it also has a net pocket that zips. This compartment has file folder like things. If I could remove those, I would have space to put more binders or books, but they're attached. I love all the small pockets. There are a ton of pockets on the outside, all zippered pockets, except the net ones that are used for drinks. There is a small one on the front, and a medium size one on the front, the lower one is where the pencil pockets and little agenda books go. the smaller one is where i keep my usb, but I can fit my whole hand into the pocket, so its probably not that small considering. the back pack also has two deep side pockets maybe around 8 inches in depth and two net pockets that are used for soda cans or water bottles. Another nice thing about the backpack is it comes with an attached clip, to hang my keys off of. the straps are padded and have three looped areas either for sunglasses or just to hang stuff off of. They are adjustable. The backpack also has a really sturdy handle on the top, made of thick rubber, it doesn't leave your hand hurting when picking up your backpack like that. Its a really nice backpack, just wish it had more room. It feels like its built to last."
4.0,Very good backpack from SwissGear,"I went from a blue SwissGear backpack to this backpack.  My 6 year old blue backpack was starting to fall apart where you grab it at the top and would hurt my hands.  But I beat that backpack up, used it vigorously, loaded it daily beyond capacity, and it took a massive beating and kept on going."
1.0,Worst Engineering of a Backpack Ever,"Usually Swiss Gear products are fairly well made. Unfortunately, the person who was responsible for the engineering of this bag should be fired. I've included two photographs. The first is the bag leaning against a cabinet. This is the only way the bag will sit up. The second photo is what happens to the bag when it is placed on the floor or any other flat surface (table, desk, etc.). It immediately falls flat on its front. REALLY? I've rearranged the contents in the bag attempting to distribute the weight so it will stand up on its own. No luck. It is designed for a laptop to be placed in the back of the bag. Still falls face first. I purchased this bag for my son for school. He refuses to use it. I use it for work, but it is basically the joke of the office now. Please don't waste your money."
2.0,Good Quality - Questionable Function,"Note:  My review doesn't reflect the SwissGear quality, only the function."
5.0,Well Worth The Price,"This backpack is so good at retaining its shape while swallowing up our middle schoolers' many books, binders, folders, stationary and jacket.  It replaces his SwissGear backpack from 2yrs ago of similar size and model.  Because that one held up so well is why we looked to this model to be the perfect replacement."
3.0,"Although sturdy, NOT  adequately padded or protected.",It appears to be very sturdy.  But I'm frustrated that padding seems insufficient to protect my laptop.  I was very sad when my prior HP brand backpack (no longer made) finally wore out.  I spent a long time searching online before deciding on this model - was willing to pay considerably more in hope of getting something similar to my prior backpack.  But here are poor design in my opinion:
5.0,Still my perfect backpack after a year!,"After using the same backpack for 10 years it was finally time to get a new one. I bought several but was always disappointed until now. I love this backpack so much! I'm 5""11 (180cm) tall and I find this bag to be a perfect fit. The design is perfect for both college and international travel which is what I used my last one for. I love the dual water bottle holders. I love how the pockets are designed to retrieve things easily. I LOVE the cell phone pocket (I never lose my phone in the deep abyss anymore!) I love the carabiner clip. I'm surprised how often I use it to keep track of my keys. Only one thing to keep in mind is that when it rains, the inside will get wet if you don't cover it with an umbrella or something similar. Edit: I forgot to mention the ""TSA"" laptop feature. The security check didn't let me keep it inside but the side zipper and dedicated pocket for the laptop is the easiest I've ever had to retrieve the laptop for the security bin quickly. I dare say I like it even better than the Jansport I retired after a decade!"
5.0,especially when one carries a laptop and all the other crap TSA has a problem with,"I seldom write a personal, in in-depth review, but - here goes..."
5.0,The perfect back pack for me ... well ... almost :),4.9 stars ... ALMOST perfect :)
4.0,A solid all-around backpack.,"This is a very well made, highly functional overnight/ day pack that's almost perfect.  It's spacious and fairly well organized.  Just a few minor oversights stop it from receiving a perfect rating.  Probably the biggest among these is with a fold down platform to give it a solid base & the very substantial handle, it's designed to stand up & could potentially be placed on the floor.  Why not give it a waterproof bottom or at least feet?  The placement of the audio interface also raises some minor concerns.  It's directly on top of the bag & not complete sealable.  This could lead to water entering the bag in heavy rain situations.  Not good........  Other than that, my other nitpicks are probably more of a personal nature.  A couple of more zippered pockets internally couldn't hurt as well as adding a chest & waist strap."
2.0,Don't believe the photo - No luggage strap,"The luggage strap as depicted in the 6th photo does not exist. I do not think it was a missing part, since there is nothing to clip it to. I think they just discontinued this feature, which is a must for a travel bag. I am returning. Also, the bag is huge, too big to qualify as a personal item on a plane. The rule is rarely enforced, but on a crowded flight, an attendant may say you have 2 carryons. As to the bag, it is very well made, but way too compartmentalized. 7 zippered pockets. If you are looking for something at the airport, you better have a good memory as to where you stashed it. Inside the zippered pockets, there are mort pockets. Ideal for someone with severe OCD, but not for me."
4.0,Great bag for larger laptops.,"Bought this to replace a 7 year old Swissgear Ibis for 17"" laptops. It carried my Alienware M17x for years. To Iraq and Afghanistan and all over Europe and the States. The zipper finally broke and so it was time to replace it. After reading a bunch of reviews, I finally decided on this one. It's a decent enough alternative to the Ibis. I like all the pockets and the side laptop zipper and compartment. The side holders have no problem with my water bottles and coffee mug although I wish the strap would secure down just a bit more. The side zippered pockets are super nice and deep. Hold plenty of items well. The shoulder straps are top quality and a swissgear design that keeps me coming back."
1.0,I purchased this backpack as a present for my son ...,"I purchased this backpack as a present for my son. When he received it, the top of the bag was ripped, and it had somebody's homework inside. Completely unacceptable. When you buy this product, you must be careful, because you might be purchasing a used item sold to you as if it were new."
4.0,Nice laptop backback for work,"This backpack has a ton of features! I did considerable research before purchasing it for my husband, who totes around a large laptop for work. I wanted something with all the bells and whistles, but still in a reasonable price range. The backpack came as expected and the material actually looks very nice and professional. While this wouldn't be out of place for a school backpack, it certainly seems more substantial. The water bottle holder was key for us - he doesn't go anywhere without one - so I am glad to see that there is a secure pouch for to tote around a Nalgene or similar water bottle. We really like the TSA lay-flat feature, but will have to report back on how it works at the airport. With two kids in tow, it's nice to have one fewer thing to unpack at security! I also like the headphones hole, but I don't really know how much use that will get unless he buys a pair of headphones that can control his phone."
1.0,As annoying as it was to walk around with a broken ...,"I typically do not write reviews for products I buy, but I must chime in on the quality of this backpack. I've had this backpack since September 2016. After approximately a year of use, I noticed the zipper seam coming apart on the laptop compartment. Eventually, the zipper came off the track and I could not zip up the laptop compartment. I attempted to fix it and it worked for about 2 months. The track ended up coming apart and I could no longer zip up the laptop compartment.  So I figure I can get away with not using the laptop compartment and use another compartment for my laptop and just walk around with the laptop compartment unzipped. The stitching on the shoulder strap is also coming apart.  As annoying as it was to walk around with a broken laptop, I would live with it. I started to contact SwissGear warranty support since it was still under warranty. After reviewing some of the other one-star reviews on here, I see that would be a waste of time. I even thought about buying another and chalk this up to a lemon I got. However, I see this is a common issue.  Long story short, I will not buy another SwissGear backpack. Someone else who gave a one-star review suggested hitting them where it hurts, their wallet.  I will never patronize this company again.  Do yourself a favor and avoid a​ headache and get another brand."
5.0,"This is a nice, heavy duty pack","This is a nice, heavy duty pack. I am not a huge fan of how some of the zippered compartments are organized because i don't see this as a laptop pack, nevertheless, that doesn't prevent me from putting in whatever i want, so i suppose it can be viewed as a plus too. Took to mountains and on a 3 week tour of Asia. Great for organizing your essential stuff (or whatever). Again, i am most happy with just how heavy duty this thing is. on the negative side, i think the very back compartment could use some work so you can organize things better (e.g. IDs, wallets, keys, pens, flashlights, etc). it is not bad by any means, but i prefer to keep different things segregated from on another--there are some zipper, velcro, and mesh pouches in there, so i don't want to be too critical; just my preference. there are also other compartments on the sides which is good. in sum, whether you use as carry on luggage, something to keep your laptop in, or to use in harsh environments, i definitely like it quite a bit. one thing i would say though--if you buy this for your laptop, books and papers, there are lighter ones available that are very similar but lighter and more tailored for that sort of thing. i bought one from EXOS that i am very satisfied with (black with yellow accents). hope this helps"
5.0,Versatile and exceptional for the price,"This was supposed to be a gift for my wife at Christmas. However, my in laws bought her another SwissGear version of this backpack. So what did I do? I turned this bad boy into a ""Go"" bag!!"
3.0,"Not the best SwissGear pack, but manageable","For a preface, I will mention that I purchased this backpack for use at university and not as a travel pack."
5.0,Great backpack but too big to meet the small requirement for our single piece of allowed luggage.,"This backpack is very well made and everything worked just as described. The zippers were well sewn and easy to open. The backpack was very comfortable when on, with the heaviest expected item - a laptop - snug against the back. The pocket for the laptop was very well padded, with both sides of the inside padded to accommodate both a laptop and a tablet. A particularly nice feature allowed easy access to the laptop area from the outside by a zipper on the side. The remainder of the backpack was smaller than I expected but would easily hold enough items for a flight (I take spare clothing and lots of food for the two of us on long flights.), it would not hold enough items for an extended vacation and would need to be accompanied by another carryon or checked luggage."
3.0,Very good bag but has a lack of balance.,"It's my first time in almost 10 years with a new bag. My old one was a Targus computer backpack I got from Best Buy replaced for free when broken twice in the past. I was looking for a new bag with features that would make it more comfy to carry my computer and essentials like plugs / battery packs / umbrella on rainy days / pens / a pad / my lunch box / and one to two water bottles. I drink protein for breakfast and in the summer would like to carry water as well. My old bag only held one bottle and when I stuck my lunchbox in the bag, it made it jet out backward. It felt heavy and was not liked by fellow subway riders."
5.0,Love this bag!,I'm a bag lover and I am super picky. Like *super* picky.
5.0,Love it!,"This is a great backpack for carrying a laptop!  I work both at home and at the office, so take my laptop, its accessories, and about a dozen client files back and forth every day.  I had been using a briefcase type bag with a shoulder strap, but it didn't have enough room for all my files and was uncomfortable to carry for more than a short time.  I recently had a trip planned and wanted a really good backpack to bring on the plane -- something that could carry my laptop and my carry-on items comfortably."
3.0,Nice bag with serious design flaws,"This was likely the most expensive backpack purchase I've ever made and was very excited when I received it. However after 6-9 months of daily usage for college; some of the flaws became so overbearing that I began searching for a replacement. I want to add as a disclaimer that physical environment was a considerable contributing factor for my review, so that may be interpreted as a non-objective bias by some readers out there.. with that said; I'd like to first explore the pros/strengths of this bag.."
5.0,Fantastic for 17.3 inch MSI Gaming Laptop.,"I bought this for better protection for my 17.3 inch MSI Ge72 Apache gaming laptop. Surprisingly enough there are no real laptop bags/cases for anything above a 15.6 inch laptop.... until I find this. I at first thought the section to where the laptop goes in was going to be annoying, troublesome, pain in the neck, but after a week of removing and inserting my laptop into the specified laptop section of this back pack, I never had any problems. The zipper for it only zips half the pack, so you have to insert the laptop (any laptop) at angle from the bottom and push the top inward, this turned out to be not a pain as I originally thought. With my specific gaming laptop (being thicker and heavier than regular laptops), it fits nicely, but going to say perfect as the zipper does at the very top corner of the laptop rub against it, but not in a damaging fashion nor is it tight after completing the zip as if the laptop is squeezed and going to break through the zipper, this is not the case. Just a slight rub. When it comes to my very expensive laptop, I am very picky about damage even a slight cosmetic scratch would most likely result in a horrific rage that would hurtand destroy anything and anyone nearby. So when I say I am very pleased with this backpack for my large 17.3 inch laptop, I mean it. I also have huge headphones with surround sound and a 17.3 inch laptop cooling pad with 5 fans plus the necessary accessories like mouse, power cord, wipes for cleaning the screen and keyboard, etc all in this bag and I feel ashamed as not even half of the space is used up with all my equipment. On another note... this bag is huge so if you are 5 foot 7 or shorter,  you would most likely look funny wearing this backpack, but you would be able to put a lot of stuff in it. I could easily put all my shampoo, body wash, toothbrush, and a set of clothes in the bag along with my electronics and still have room, but since I'm over protective, I fear the body wash or shampoo bottle might open up and leak inside (as I am constantly changing altitudes and the pressure sometimes pops the cap open) the bag causing water damage to my laptop, so I still have a separate bag for that as well as I don't use my laptop in the bathroom anyway. I have no comment on airport use as I have not flown since I received the backpack, but wouldn't care if they make me empty it anyway, just happy I finally found a usable protective backpack for my beastly laptop. Another note, there is a velcro strap in the laptop section, I do not use it,  I feel its more for smaller laptops that might freely move, but my gaming laptop is just big enough it is not a tight fit, but won't move either. And as for the zipper thing, again it does zip tight around the corner but DOES NOT cause pressure on the laptop or zipper once completely zipped. My only suggestion for the next model, have the laptop section zipper actually zip at least 2/3 of the bag, not just one side, should do one side and the top at least. As of now it only zips from 4 inches from bottom to about 2 inches on top horizontally, should go the entire top, not a complaint, just a suggestion."
5.0,"Excellent quality, strength and look","This is my third Wenger/Swiss gear Bag, two were exactly the same and this only slightly different. Two were stolen and because I am so happy with these I got another one. They are strong, really strong. Especially the single carry handle. But also the two shoulder straps. I sometimes put quite a heavy load in them. They also look good and durable. The zips are great quality. It sits comfortable on the back due to a specially designed padded area with netting material that breathes."
5.0,The almost perfect backpack,"I'm really enjoying this backpack. It has plenty of pockets for my camera gear and accessories, laptop, notebook, iPad, tabletop tripod, cords, etc, etc. The front top zippered pocket is perfect for those small items you need to access quickly. The phone pouch just inside the main pocket would be better suited for a small power bank "
5.0,This backpack is great. I currently own a 15,"This backpack is great. I currently own a 15.6 ASUS laptop which fits perfectly into the laptop compartment, which also conveniently has a velcro strap to put over my laptop for stability. It also easily holds all my books and notebooks or school, and the straps are very durable and much more comfortable than expected, considering the substantial weight I carry every day. I have had this bag since August of 2016 and as of yet, none of the stitching is coming loose, and all the straps and zippers are still holding as well as the day i received the backpack. I would highly recommend this bag to anyone looking for a quality laptop bag, but especially to students, as mine has stood up to the stresses of carrying a laptop and heavy books and an assortment of other school supplies for a few months now, and continues to do so with no loss of integrity."
3.0,"Great looking, sturdy bag with lots of pockets-lasted 15 mos.","My son wanted a decent backpack, not from the regular chain stores, and a I wanted a backpack that I wouldn't have to replace mid year.  He's in middle school. We settled on this one and have both been happy.  He carries a ton of books in it, and it's held up for half the year so far.  He loves all the pockets and it's very sturdy.  Definitely worth the price since I typically have ended up buying two throughout his school year. I'm hopeful it takes him through a couple years or more."
3.0,"The quality isn't on par with the price, and there isn't much space","The quality is okay, but it isn't good enough to justify the price. The weave of the fabric is allot less dense than my previous pack, and the organization inside could be better."
5.0,Great bag - roomy and sturdy,"I use this as my work laptop bag, which means I'm using it daily, and I love it.  It's huge and has enough room for me to carry my laptop, an umbrella that I generally leave in there all the time, my work shoes (I wear tennis shoes in and out of work), all my laptop cords, my headset, my mouse, etc, etc and still has room for plenty of other miscellany.  It's sturdy and nice looking and I'd recommend it.  The only problem I have is that I'm not sure how useful the 'TSA Scansmart' feature is - I have flown with the new bag and the whole point is that the design of the bag should theoretically allow you to simply flip it open and not have to remove it so that it can be scanned separately from the contents in the other half of your bag.  I travel pretty frequently and have never seen a TSA agent that didn't immediately demand each and every person in line pull out their laptop and place it into a bin, regardless of the 'technology' of their bag.  They weren't going to let me leave it in there for a second!  But that's not the fault of the bag...still highly recommend!"
3.0,Loved it; One Sewing Defect,"My company bought me a monster 17.3"" Dell Laptop.  Of course, it didn't fit my long time work bag.  So I bought the SwissGear 1900 bag for my new computer.  Guess what?  IT FITS!!  The TSA SmartScan pocket is way cool.  Can't wait to use it on an upcoming trip.  My Kindle fits in the tablet pocket.  This bag has so many pockets and containers, so many places to put things.  LOTS OF SPACE!"
2.0,Holes and tear in the upholstery after 2 years of moderate use,"The quality of SwissGear has really fallen. I bought this bag to replace a similar SwissGear bag, which I owned and used almost every day for a decade. This included travelling abroad on multiple occasions and rugged used. After less than 2 years of almost daily moderate use, with no traveling abroad, the bag has developed holes just above the zipper lining. Additionally the upholstery on the front pocket is starting to tear away from the lining after no apparent external damage. Based on my experience thus far, I highly doubt that I will get the same use out of this bag as the previous one."
3.0,... had to return this product as the strap broke pretty quickly-within a month,"I had to return this product as the strap broke pretty quickly-within a month.  I gave it three stars because the company did stand behind the product and I was able to return it with no problem at all.  Also, the delivery was quick and on time. There were several things I did like about the bag like the organizational compartments and the thickness of the bag itself.  It was also comfortable to wear. I think I may have just gotten a defect and think the product would have been sturdy and reliable over time other than this strap issue.  I ended up buying another LLBean backpack as that is what I have purchased over the years and never had any problems with."
2.0,Zipper Quality is bad,HEED THE WARNINGS...DO NOT BUY
2.0,"Do your research, this is nothing like previous versions.","I'm not impressed.  I bought this to replace my second ""SwissGear® Ibex Backpack With 17"" Laptop Pocket"" that was no longer available.  Having had two of the previous SwissGear versions and been very happy with them I assumed that this one would be an improvement but it's the opposite as it has far less useful available storage."
1.0,Zipper Broken after a half dozen uses,"With a name like SwissGear, one would hope that durability would be a key feature.  I've used this bag maybe 6 or 7 times and the zipper on the primary compartment failed, while it was on my back, and the bag flipped open and the contents were all over the floor.  Luckily the laptop was in a different compartment or we'd be having a different conversation.  Very displeased at this moment.  Caveat emptor."
4.0,"Good bag, but not really for 19"" laptop","I purchased this item because when I was looking for a 19 inch laptop carry solution, it's what the Amazon search came up with.  I carry a an HP pavilion entertainment pc (laptop) (laptop pouch) and an Alienware 18x (main compartment), and 2 cool master x-slims (one in the access compartment between the laptop pouch, the other in the main compartment), 2 OPOLAR, the power bricks for both, and various USB cables.  It will fit all that - barely - and that's the reason it's 4 and not 5 stars.  Both laptops apply too much pressure on the material of the bag, if you know anything about material - this will cause it to wear out prematurely, and it's already noticeable on where the corners of my Alienware rest on the main compartment.  I was deliberately looking for an oversized bag to avoid that specific issue, but no dice on this one."
5.0,Worked at TSA checkpoints in O'Hare and Orlando,"I held off on writing my review on this tech backpack until I had the opportunity to travel with it.  I needed a backpack to protect my Alienware 13 laptop while flying and I did not want to have to take my laptop out of my bag during TSA check out of fear it would be damaged.  TSA allowed me to keep my laptop inside the ""smart check"" compartment at both O'Hare international airport in Chicago and Orland Airport in Florida.  I had no issues with TSA telling me to take my laptop out."
4.0,"Very durable, water resistant, with a flaw",This is nearly a perfect backpack; but has 2 significant downsides regarding its design.
